ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1758721508.536491,101.502,opencv,2.928,62.780,0.991,0.626,0.000,0.000,0.000,0.000,0.201
1758721508.625961,89.657,opencv,1.891,62.317,0.853,0.518,0.000,0.000,0.000,0.000,0.160
1758721508.708468,82.644,opencv,1.082,56.547,0.882,0.510,0.000,0.000,0.000,0.000,0.160
1758721508.793769,85.128,opencv,1.153,56.634,1.174,0.836,0.000,0.000,0.000,0.000,0.179
1758721508.878558,84.495,opencv,1.244,58.398,0.821,0.583,0.000,0.000,0.000,0.000,0.166
1758721508.972100,93.507,opencv,1.123,65.377,0.698,0.367,0.000,0.000,0.000,0.000,0.196
1758721509.067192,94.464,opencv,1.413,64.443,0.652,0.371,0.000,0.000,0.000,0.000,0.217
1758721509.158099,91.028,opencv,1.430,62.450,0.708,0.530,0.000,0.000,0.000,0.000,0.219
1758721509.252337,93.513,opencv,1.156,64.620,0.821,0.532,0.000,0.000,0.000,0.000,0.238
1758721509.347253,95.138,opencv,1.424,65.394,0.779,0.650,0.000,0.000,0.000,0.000,0.170
1758721509.434031,86.310,opencv,1.252,59.266,1.016,0.748,0.000,0.000,0.000,0.000,0.165
1758721509.516895,83.232,opencv,1.108,55.958,0.979,0.533,0.000,0.000,0.000,0.000,0.281
1758721509.599738,82.943,opencv,1.162,55.727,1.057,0.524,0.000,0.000,0.000,0.000,0.253
1758721509.683646,83.572,opencv,1.133,57.824,0.912,0.529,0.000,0.000,0.000,0.000,0.272
1758721509.764969,80.810,opencv,1.105,54.804,1.070,0.676,0.000,0.000,0.000,0.000,0.195
1758721509.847597,82.186,opencv,1.109,55.485,1.055,0.663,0.000,0.000,0.000,0.000,0.175
1758721509.938825,91.405,opencv,2.257,60.941,0.685,0.546,0.000,0.000,0.000,0.000,0.226
1758721510.032890,93.818,opencv,1.156,65.317,0.798,0.539,0.000,0.000,0.000,0.000,0.194
1758721510.125345,92.933,opencv,1.232,64.104,0.632,0.543,0.000,0.000,0.000,0.000,0.356
1758721510.215809,90.081,opencv,1.265,63.909,0.786,0.009,0.000,0.000,0.000,0.000,0.266
1758721510.300074,84.537,opencv,1.069,56.756,1.149,1.039,0.000,0.000,0.000,0.000,0.158
1758721510.385512,85.119,opencv,1.138,59.846,0.916,0.702,0.000,0.000,0.000,0.000,0.177
1758721510.464937,78.817,opencv,1.150,53.843,0.975,0.008,0.000,0.000,0.000,0.000,0.234
1758721510.547611,82.904,opencv,1.094,55.914,1.207,0.804,0.000,0.000,0.000,0.000,0.267
1758721510.628776,81.312,opencv,1.235,55.483,1.009,0.718,0.000,0.000,0.000,0.000,0.204
1758721510.719040,90.396,opencv,1.079,62.623,0.850,0.535,0.000,0.000,0.000,0.000,0.227
1758721510.808921,88.979,opencv,1.361,60.333,0.691,0.806,0.000,0.000,0.000,0.000,0.262
1758721510.896206,87.252,opencv,1.304,60.271,0.877,0.692,0.000,0.000,0.000,0.000,0.221
1758721510.980386,84.121,opencv,1.132,58.251,0.918,0.711,0.000,0.000,0.000,0.000,0.151
1758721511.062324,81.343,opencv,1.139,55.881,0.890,0.479,0.000,0.000,0.000,0.000,0.143
1758721511.146482,84.630,opencv,1.063,58.680,0.752,0.500,0.000,0.000,0.000,0.000,0.144
1758721511.230832,83.579,opencv,1.216,55.731,1.224,1.017,0.000,0.000,0.000,0.000,0.157
1758721511.317339,86.510,opencv,1.191,56.618,0.828,0.889,0.000,0.000,0.000,0.000,0.187
1758721511.403593,86.093,opencv,1.314,60.174,0.871,0.868,0.000,0.000,0.000,0.000,0.145
1758721511.485543,82.725,opencv,1.221,56.338,0.866,0.934,0.000,0.000,0.000,0.000,0.138
1758721511.567222,81.495,opencv,1.146,54.475,1.256,0.665,0.000,0.000,0.000,0.000,0.150
1758721511.648043,80.463,opencv,1.112,54.743,0.856,0.700,0.000,0.000,0.000,0.000,0.175
1758721511.732160,83.372,opencv,1.302,54.217,1.267,1.034,0.000,0.000,0.000,0.000,0.238
1758721511.813534,81.654,opencv,1.143,55.957,0.784,0.653,0.000,0.000,0.000,0.000,0.134
1758721511.896227,82.923,opencv,1.162,56.428,1.033,0.758,0.000,0.000,0.000,0.000,0.133
1758721511.978480,81.837,opencv,1.090,55.922,0.901,0.659,0.000,0.000,0.000,0.000,0.167
1758721512.060011,81.320,opencv,1.116,55.379,0.870,0.642,0.000,0.000,0.000,0.000,0.167
1758721512.144291,84.757,opencv,1.356,58.304,0.927,0.791,0.000,0.000,0.000,0.000,0.224
1758721512.229427,84.883,opencv,1.147,58.131,0.903,0.706,0.000,0.000,0.000,0.000,0.166
1758721512.309834,80.121,opencv,1.123,54.927,1.106,0.011,0.000,0.000,0.000,0.000,0.302
1758721512.397278,87.392,opencv,1.365,60.731,0.893,0.767,0.000,0.000,0.000,0.000,0.175
1758721512.479010,80.997,opencv,1.219,55.240,0.792,0.857,0.000,0.000,0.000,0.000,0.168
1758721512.562505,83.261,opencv,1.140,57.029,0.938,0.631,0.000,0.000,0.000,0.000,0.166
1758721512.644014,81.692,opencv,1.056,55.807,0.785,0.731,0.000,0.000,0.000,0.000,0.205
1758721512.726811,82.842,opencv,1.607,56.032,1.004,0.633,0.000,0.000,0.000,0.000,0.159
1758721512.809888,83.072,opencv,1.469,55.968,0.881,0.629,0.000,0.000,0.000,0.000,0.170
1758721512.893826,83.449,opencv,1.287,56.799,0.868,0.859,0.000,0.000,0.000,0.000,0.168
1758721512.977448,83.743,opencv,1.421,56.828,0.884,0.765,0.000,0.000,0.000,0.000,0.203
1758721513.061172,83.253,opencv,1.824,55.548,1.180,1.007,0.000,0.000,0.000,0.000,0.165
1758721513.144711,84.130,opencv,1.218,57.525,1.175,1.103,0.000,0.000,0.000,0.000,0.158
1758721513.227367,82.042,opencv,1.092,55.576,1.045,0.755,0.000,0.000,0.000,0.000,0.175
1758721513.311410,84.177,opencv,1.580,55.919,1.161,1.277,0.000,0.000,0.000,0.000,0.179
1758721513.398612,87.158,opencv,1.478,60.931,0.974,0.841,0.000,0.000,0.000,0.000,0.158
1758721513.479881,81.750,opencv,1.084,54.902,1.317,1.096,0.000,0.000,0.000,0.000,0.159
1758721513.562193,80.881,opencv,1.264,54.322,0.758,0.008,0.000,0.000,0.000,0.000,0.223
1758721513.643607,82.071,opencv,1.639,55.476,0.864,0.646,0.000,0.000,0.000,0.000,0.192
1758721513.727925,84.158,opencv,1.551,56.349,0.911,0.878,0.000,0.000,0.000,0.000,0.165
1758721513.813223,84.574,opencv,1.082,55.922,1.247,1.354,0.000,0.000,0.000,0.000,0.336
