ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1759018653.077384,79.433,arcade,1.047,65.332,3.798,0.353,0.405,0.000,0.003,0.000,0.442
1759018653.154481,76.380,arcade,0.957,63.589,3.286,0.276,0.373,0.000,0.003,0.000,0.415
1759018653.231902,77.332,arcade,1.158,63.323,3.381,0.348,0.404,0.000,0.003,0.000,0.454
1759018653.312191,79.578,arcade,1.012,64.134,3.773,0.515,0.399,0.000,0.003,0.000,1.266
1759018653.384948,72.715,arcade,0.943,58.833,3.946,0.377,0.378,0.000,0.004,0.000,0.418
1759018653.459863,74.253,arcade,0.940,60.600,4.082,0.375,0.379,0.000,0.005,0.000,0.451
1759018653.538288,77.709,arcade,0.986,60.832,3.301,0.424,0.376,0.000,0.004,0.000,4.273
1759018653.615040,76.042,arcade,1.057,61.653,3.376,0.377,0.411,0.000,0.003,0.000,1.294
1759018653.694740,79.374,arcade,1.773,64.404,3.751,0.435,0.378,0.000,0.003,0.000,1.215
1759018653.772579,77.043,arcade,0.960,62.522,3.553,0.291,0.402,0.000,0.003,0.000,1.254
1759018653.852925,80.039,arcade,0.937,65.241,4.672,0.476,0.446,0.000,0.006,0.000,0.548
1759018653.931257,77.882,arcade,1.149,63.050,3.176,0.270,0.481,0.000,0.003,0.000,1.195
1759018654.004771,72.802,arcade,0.943,59.377,3.523,0.363,0.481,0.000,0.003,0.000,0.615
1759018654.080146,75.062,arcade,1.052,60.510,3.636,0.320,0.475,0.000,0.004,0.000,1.368
1759018654.152371,71.700,arcade,0.931,58.407,3.454,0.359,0.469,0.000,0.004,0.000,0.414
1759018654.226864,74.449,arcade,0.961,60.045,3.466,0.575,0.483,0.000,0.003,0.000,1.112
1759018654.303658,75.530,arcade,0.915,61.444,4.202,0.307,0.423,0.000,0.004,0.000,0.423
1759018654.377015,72.626,arcade,0.950,59.212,3.353,0.583,0.519,0.000,0.003,0.000,0.450
1759018654.451847,75.149,arcade,0.988,61.310,3.150,0.356,0.453,0.000,0.003,0.000,1.225
1759018654.529518,77.220,arcade,0.893,61.127,3.487,0.413,0.457,0.000,0.003,0.000,3.168
1759018654.605761,75.586,arcade,0.787,60.970,3.757,0.473,0.632,0.000,0.003,0.000,1.409
1759018654.677366,70.810,arcade,0.896,58.034,3.480,0.341,0.419,0.000,0.003,0.000,0.433
1759018654.750311,72.787,arcade,0.927,58.676,3.293,0.319,0.556,0.000,0.003,0.000,1.169
1759018654.823809,72.938,arcade,0.908,58.865,3.254,0.268,0.563,0.000,0.006,0.000,1.181
1759018654.898365,73.876,arcade,1.094,60.157,3.786,0.266,0.559,0.000,0.003,0.000,0.573
1759018654.973012,75.024,arcade,1.028,60.783,3.750,0.570,0.656,0.000,0.004,0.000,0.441
1759018655.045953,71.797,arcade,0.863,58.767,3.195,0.505,0.670,0.000,0.003,0.000,0.419
1759018655.127314,80.330,arcade,0.931,62.901,3.148,0.384,0.516,0.000,2.966,0.000,1.169
1759018655.208531,80.549,arcade,0.965,63.091,3.513,0.356,0.558,0.000,3.218,0.000,1.404
1759018655.287786,79.290,arcade,1.007,61.564,4.030,0.361,0.506,0.000,3.032,0.000,1.154
1759018655.365803,77.697,arcade,0.811,60.454,3.466,0.367,0.471,0.000,2.911,0.000,1.465
1759018655.447065,80.830,arcade,0.864,64.284,4.242,0.362,0.374,0.000,2.972,0.000,0.432
1759018655.523915,76.541,arcade,0.812,59.104,3.763,0.331,0.419,0.000,2.732,0.000,1.787
1759018655.602114,77.035,arcade,0.870,60.860,3.790,0.304,0.444,0.000,2.487,0.000,0.412
1759018655.679951,77.810,arcade,0.856,61.415,4.217,0.479,0.486,0.000,2.186,0.000,0.410
1759018655.758955,78.083,arcade,0.915,62.289,3.986,0.385,0.462,0.000,1.905,0.000,0.413
1759018655.843524,83.670,arcade,0.843,67.093,3.876,0.359,0.457,0.000,1.643,0.000,1.177
1759018655.921297,77.869,arcade,0.808,62.431,3.615,0.375,0.630,0.000,1.245,0.000,1.168
1759018655.994704,73.333,arcade,0.877,59.085,3.857,0.345,0.416,0.000,0.693,0.000,0.405
1759018656.070984,74.919,arcade,0.919,60.563,3.758,0.338,0.504,0.000,0.111,0.000,1.313
1759018656.147016,75.309,arcade,0.946,61.323,3.454,0.554,0.462,0.000,0.003,0.000,0.422
1759018656.223252,75.953,arcade,1.411,61.658,3.220,0.288,0.490,0.000,0.004,0.000,1.251
1759018656.298235,74.915,arcade,1.019,61.287,3.624,0.293,0.474,0.000,0.003,0.000,0.426
1759018656.373768,74.742,arcade,1.811,61.065,3.398,0.278,0.476,0.000,0.003,0.000,0.419
1759018656.447849,73.934,arcade,1.070,59.624,4.154,0.317,0.547,0.000,0.004,0.000,0.411
1759018656.526989,78.548,arcade,0.980,61.507,3.340,0.272,0.736,0.000,0.004,0.000,4.004
1759018656.603319,76.084,arcade,0.880,61.703,3.389,0.299,0.622,0.000,0.005,0.000,1.491
1759018656.683856,80.010,arcade,0.944,62.989,3.230,0.284,0.651,0.000,2.910,0.000,0.429
1759018656.760598,76.176,arcade,0.965,59.565,3.744,0.365,0.598,0.000,2.699,0.000,0.483
1759018656.840891,79.275,arcade,0.797,62.862,3.719,0.313,0.594,0.000,2.875,0.000,0.442
1759018656.921456,79.864,arcade,0.879,62.025,3.314,0.655,0.875,0.000,3.168,0.000,1.217
