ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1759025344.546208,130.970,opencv,1.084,59.208,0.689,1.018,0.065,0.006,55.274,0.000,0.259
1759025344.619893,73.609,opencv,0.976,57.859,0.646,0.944,0.060,0.006,0.003,0.000,0.227
1759025344.755425,135.374,opencv,1.092,64.028,0.720,1.046,0.066,0.006,55.041,0.000,0.234
1759025344.834888,78.802,opencv,1.041,62.677,0.707,1.167,0.067,0.006,0.004,0.000,0.230
1759025344.970915,136.395,opencv,1.016,62.967,0.854,1.230,0.087,0.008,56.635,0.000,0.234
1759025345.049356,78.723,opencv,1.030,62.611,0.795,0.954,0.089,0.007,0.003,0.000,0.265
1759025345.181385,131.397,opencv,1.153,60.124,0.724,1.016,0.101,0.007,54.971,0.000,0.234
1759025345.255416,74.420,opencv,1.023,58.581,0.692,1.065,0.091,0.007,0.004,0.000,0.229
1759025345.391583,136.039,opencv,1.072,61.659,0.854,1.044,0.095,0.008,58.152,0.000,0.235
1759025345.523613,131.525,opencv,0.991,60.299,0.694,1.014,0.096,0.008,54.936,0.000,0.261
1759025345.600514,76.582,opencv,1.013,60.191,0.752,1.020,0.094,0.007,0.004,0.000,0.208
1759025345.734888,134.821,opencv,1.348,62.334,0.729,1.014,0.093,0.007,55.837,0.000,0.271
1759025345.814684,79.475,opencv,1.137,63.471,0.691,0.852,0.120,0.009,0.004,0.000,0.208
1759025345.944587,129.758,opencv,1.025,60.191,0.688,1.116,0.111,0.013,53.335,0.000,0.250
1759025346.021633,76.270,opencv,1.545,59.263,0.845,1.162,0.116,0.013,0.004,0.000,0.227
1759025346.154248,133.064,opencv,0.999,61.846,0.792,1.132,0.121,0.013,54.521,0.000,0.251
1759025346.231651,77.289,opencv,1.091,61.834,0.780,1.042,0.122,0.011,0.004,0.000,0.232
1759025346.362239,129.921,opencv,1.322,58.379,0.781,0.994,0.126,0.011,54.996,0.000,0.259
1759025346.438369,76.434,opencv,1.084,60.453,0.602,1.213,0.128,0.014,0.004,0.000,0.231
1759025346.570659,132.420,opencv,1.058,61.373,0.753,1.268,0.142,0.013,55.170,0.000,0.234
1759025346.705412,134.368,opencv,1.076,62.586,0.771,1.039,0.147,0.015,54.996,0.000,0.263
1759025346.785400,79.740,opencv,1.040,63.506,0.691,0.878,0.140,0.010,0.004,0.000,0.246
1759025346.921196,136.269,opencv,1.264,63.039,0.656,0.914,0.349,0.009,54.036,0.000,0.309
1759025346.999195,76.968,opencv,1.345,60.847,0.611,0.809,0.407,0.009,0.242,0.000,0.210
1759025347.133183,134.239,opencv,1.708,60.822,0.686,0.888,0.338,0.009,57.215,0.000,0.260
1759025347.209461,76.304,opencv,1.006,59.957,0.769,0.885,0.138,0.009,0.245,0.000,0.230
1759025347.342782,132.635,opencv,1.132,60.218,0.710,1.053,0.137,0.011,56.189,0.000,0.296
1759025347.420824,78.050,opencv,1.085,61.785,0.723,1.008,0.317,0.011,0.218,0.000,0.240
1759025347.558700,137.583,opencv,1.014,63.247,0.673,1.260,0.148,0.014,57.050,0.000,0.252
1759025347.634758,76.327,opencv,1.070,59.888,0.783,1.084,0.156,0.014,0.172,0.000,0.233
1759025347.770227,135.718,opencv,1.057,63.367,0.712,1.022,0.160,0.008,56.100,0.000,0.248
1759025347.848117,77.899,opencv,1.518,61.602,0.633,0.731,0.149,0.007,0.123,0.000,0.227
1759025347.981689,132.751,opencv,1.135,61.763,0.690,0.747,0.347,0.008,55.092,0.000,0.271
1759025348.056015,74.785,opencv,1.045,58.748,0.679,0.888,0.168,0.012,0.065,0.000,0.234
1759025348.186483,129.686,opencv,1.129,60.024,0.661,0.819,0.150,0.010,53.709,0.000,0.236
1759025348.317498,131.545,opencv,1.049,61.499,0.699,1.382,0.177,0.016,53.323,0.000,0.262
1759025348.397911,79.544,opencv,1.040,62.953,0.748,1.264,0.189,0.017,0.004,0.000,0.244
1759025348.532502,134.790,opencv,0.979,60.024,0.665,0.904,0.554,0.024,54.208,0.000,0.594
1759025348.607989,76.082,opencv,1.035,59.899,0.680,0.978,0.347,0.013,0.228,0.000,0.221
1759025348.741628,132.854,opencv,1.046,59.435,0.783,1.467,0.351,0.016,55.507,0.000,0.266
1759025348.819468,77.601,opencv,1.051,60.695,0.729,1.014,0.165,0.014,0.240,0.000,0.227
1759025348.956159,136.680,opencv,1.881,63.265,0.749,0.978,0.161,0.013,55.818,0.000,0.252
1759025349.035665,79.829,opencv,1.024,62.287,0.778,1.577,0.174,0.016,0.238,0.000,0.206
1759025349.177837,141.331,opencv,1.056,63.142,0.762,1.221,0.555,0.016,56.756,0.000,0.263
1759025349.256832,79.632,opencv,1.114,62.514,0.744,0.742,0.363,0.009,0.399,0.000,0.209
1759025349.393782,136.310,opencv,1.057,61.280,0.679,1.074,0.370,0.010,58.356,0.000,0.263
1759025349.469329,75.843,opencv,1.038,59.393,0.687,0.908,0.157,0.010,0.331,0.000,0.226
1759025349.611456,141.335,opencv,1.163,63.448,0.860,0.903,0.337,0.013,58.721,0.000,0.249
1759025349.689648,78.452,opencv,1.080,61.042,0.667,0.871,0.296,0.008,0.259,0.000,0.208
1759025349.822788,133.457,opencv,1.149,61.708,0.749,1.347,0.301,0.006,54.612,0.000,0.258
1759025349.900220,76.904,opencv,1.129,60.906,0.769,0.935,0.108,0.008,0.185,0.000,0.228
1759025350.039384,138.800,opencv,1.057,62.671,0.679,0.863,0.115,0.008,59.586,0.000,0.249
1759025350.118533,79.139,opencv,1.085,62.236,0.670,1.098,0.122,0.009,0.134,0.000,0.230
1759025350.254620,136.059,opencv,1.261,64.409,0.745,1.124,0.128,0.008,54.866,0.000,0.262
1759025350.333850,79.400,opencv,1.695,62.945,0.673,1.017,0.124,0.008,0.036,0.000,0.206
1759025350.470889,136.846,opencv,0.936,61.512,0.809,0.911,0.131,0.008,55.765,0.000,0.249
1759025350.549364,78.036,opencv,1.017,62.101,0.688,0.675,0.127,0.006,0.003,0.000,0.208
1759025350.690052,140.097,opencv,1.210,62.713,0.719,1.186,0.162,0.014,58.987,0.000,0.261
1759025350.773130,83.422,opencv,1.213,64.825,0.726,1.230,0.159,0.013,0.005,0.000,0.218
1759025350.917900,144.984,opencv,1.351,64.568,0.694,1.562,0.154,0.009,61.513,0.000,0.216
1759025351.004825,86.862,opencv,1.514,68.476,0.676,1.582,0.187,0.012,0.006,0.000,0.250
1759025351.089428,83.880,opencv,1.193,65.365,0.708,1.236,0.192,0.011,0.006,0.000,0.223
1759025351.229702,140.381,opencv,1.175,64.470,0.812,1.090,0.172,0.011,58.414,0.000,0.265
1759025351.312668,82.737,opencv,1.266,65.592,0.721,1.040,0.177,0.011,0.004,0.000,0.513
1759025351.450623,138.163,opencv,1.102,62.609,0.846,1.016,0.181,0.011,57.794,0.000,0.264
1759025351.534637,83.430,opencv,1.138,66.575,0.679,1.591,0.174,0.010,0.005,0.000,0.234
1759025351.610549,76.381,opencv,1.043,60.009,0.837,1.016,0.176,0.010,0.004,0.000,0.227
1759025351.747749,136.793,opencv,1.063,61.434,0.670,1.031,0.173,0.010,58.387,0.000,0.248
1759025351.824506,76.635,opencv,1.018,59.507,0.754,1.127,0.201,0.013,0.004,0.000,0.229
