ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1759018297.182459,99.480,opencv,2.997,0.010,0.687,0.793,0.044,0.009,77.090,0.000,0.343
1759018297.282097,99.379,opencv,1.440,0.005,0.896,0.591,0.042,0.004,77.868,0.000,0.239
1759018297.381060,99.091,opencv,1.535,0.009,0.774,0.749,0.056,0.007,77.715,0.000,0.237
1759018297.479534,98.267,opencv,1.564,0.011,1.170,0.753,0.060,0.008,77.618,0.000,0.310
1759018297.578884,98.941,opencv,1.655,0.009,0.771,0.726,0.063,0.004,77.082,0.000,0.246
1759018297.676021,96.814,opencv,1.493,0.007,0.768,0.742,0.053,0.007,75.289,0.000,0.223
1759018297.777912,101.863,opencv,1.634,0.009,0.867,1.430,0.075,0.013,77.694,0.000,0.307
1759018297.877449,99.184,opencv,2.031,0.016,0.768,1.090,0.112,0.014,77.203,0.000,0.221
1759018297.975959,98.268,opencv,2.106,0.012,0.785,1.008,0.110,0.010,76.311,0.000,0.237
1759018298.075072,99.183,opencv,1.415,0.008,1.174,0.839,0.144,0.011,76.729,0.000,0.244
1759018298.173375,97.769,opencv,1.235,0.010,1.058,1.861,0.097,0.010,74.964,0.000,0.224
1759018298.272061,98.346,opencv,1.639,0.007,1.662,0.699,0.078,0.007,76.516,0.000,0.226
1759018298.372060,100.988,opencv,1.592,0.008,0.913,0.732,0.111,0.008,80.181,0.000,0.215
1759018298.471260,98.060,opencv,1.456,0.007,0.835,0.553,0.086,0.006,78.628,0.000,0.240
1759018298.568791,97.366,opencv,1.449,0.008,1.015,0.539,0.078,0.005,77.477,0.000,0.235
1759018298.665777,97.504,opencv,1.565,0.009,0.900,0.890,0.084,0.008,76.071,0.000,0.209
1759018298.770149,103.584,opencv,1.770,0.007,1.153,1.286,0.142,0.012,80.709,0.000,0.204
1759018298.870221,100.071,opencv,1.467,0.008,0.957,1.055,0.118,0.010,78.502,0.000,0.256
1759018298.968797,98.564,opencv,1.418,0.007,0.892,0.714,0.118,0.011,77.043,0.000,0.313
1759018299.074566,105.550,opencv,1.472,0.008,1.301,0.925,0.123,0.008,76.940,0.000,0.234
1759018299.178015,103.932,opencv,1.424,0.008,0.842,1.173,0.173,0.014,79.871,0.000,0.210
1759018299.280262,101.833,opencv,1.390,0.009,2.227,0.726,0.125,0.010,79.556,0.000,0.264
1759018299.381332,100.900,opencv,1.562,0.009,0.862,0.955,0.126,0.011,79.563,0.000,0.256
1759018299.481669,100.195,opencv,1.466,0.008,0.699,1.145,0.133,0.010,79.001,0.000,0.227
1759018299.581454,99.362,opencv,1.534,0.008,0.767,0.738,0.153,0.011,77.540,0.000,0.222
1759018299.677128,96.285,opencv,1.645,0.008,0.845,0.950,0.154,0.031,74.684,0.000,0.257
1759018299.775048,97.017,opencv,1.532,0.011,1.561,0.937,0.177,0.013,75.560,0.000,0.249
1759018299.874562,99.312,opencv,1.277,0.007,1.360,1.375,0.676,0.029,75.905,0.000,0.291
1759018299.972034,96.834,opencv,1.300,0.006,0.820,0.896,0.377,0.013,76.721,0.000,0.209
1759018300.078635,106.913,opencv,1.611,0.007,1.737,0.918,0.346,0.010,75.984,0.000,0.271
1759018300.179269,100.299,opencv,1.723,0.010,1.028,0.956,0.132,0.010,78.310,0.000,0.253
1759018300.275385,96.268,opencv,1.113,0.007,0.863,0.878,0.119,0.010,76.459,0.000,0.239
1759018300.372654,96.717,opencv,1.362,0.007,0.826,1.381,0.162,0.011,76.755,0.000,0.238
1759018300.468853,96.418,opencv,1.267,0.007,0.772,0.872,0.156,0.013,76.398,0.000,0.238
1759018300.563408,94.343,opencv,1.215,0.006,1.175,0.833,0.148,0.012,74.507,0.000,0.235
1759018300.659153,95.574,opencv,1.357,0.007,1.101,0.867,0.148,0.012,74.401,0.000,0.249
1759018300.755286,96.565,opencv,1.676,0.008,1.548,1.205,0.224,0.015,74.132,0.000,0.247
1759018300.857137,100.749,opencv,1.977,0.007,0.833,0.860,0.175,0.011,78.870,0.000,0.213
1759018300.949897,93.248,opencv,1.357,0.006,0.827,0.935,0.183,0.011,72.796,0.000,0.315
1759018301.044920,94.435,opencv,1.501,0.008,0.826,0.924,0.198,0.014,73.955,0.000,0.252
1759018301.143927,98.474,opencv,1.704,0.016,0.935,1.469,0.273,0.014,76.308,0.000,0.233
1759018301.233546,89.592,opencv,1.589,0.010,0.831,0.944,0.397,0.013,69.434,0.000,0.274
1759018301.324466,90.716,opencv,1.355,0.009,0.670,0.748,0.218,0.032,69.956,0.000,0.235
1759018301.415333,91.146,opencv,1.329,0.008,0.791,0.724,0.627,0.025,67.723,0.000,0.343
1759018301.508168,92.424,opencv,1.837,0.015,0.826,1.187,0.326,0.010,70.036,0.000,0.262
1759018301.603220,95.127,opencv,1.119,0.006,0.868,0.899,0.354,0.010,75.484,0.000,0.262
1759018301.691296,87.555,opencv,1.616,0.007,0.781,0.868,0.122,0.011,67.673,0.000,0.225
1759018301.778278,87.283,opencv,1.178,0.006,0.808,0.885,0.120,0.010,67.522,0.000,0.259
1759018301.875265,96.596,opencv,1.448,0.008,0.782,0.902,0.124,0.011,76.059,0.000,0.212
1759018301.969102,93.540,opencv,1.487,0.007,1.337,1.459,0.185,0.013,71.187,0.000,0.236
1759018302.059703,90.672,opencv,1.261,0.007,1.090,0.860,0.119,0.010,70.272,0.000,0.213
1759018302.155077,94.884,opencv,1.897,0.014,0.815,1.337,0.197,0.018,72.967,0.000,0.211
1759018302.246342,91.464,opencv,1.371,0.009,0.778,0.928,0.150,0.013,71.146,0.000,0.213
1759018302.333740,87.535,opencv,1.936,0.006,0.887,0.889,0.187,0.012,67.692,0.000,0.265
1759018302.419495,85.698,opencv,1.480,0.006,1.032,0.862,0.143,0.012,66.160,0.000,0.244
1759018302.508516,89.001,opencv,1.423,0.007,0.932,1.417,0.156,0.012,68.383,0.000,0.263
1759018302.593439,84.549,opencv,1.421,0.006,0.815,0.713,0.203,0.012,65.645,0.000,0.207
1759018302.684734,90.877,opencv,1.567,0.007,0.884,1.020,0.275,0.015,69.363,0.000,0.228
1759018302.771605,87.291,opencv,1.392,0.009,1.103,0.822,0.252,0.010,66.236,0.000,0.218
1759018302.862144,89.751,opencv,1.061,0.006,0.941,0.691,0.137,0.009,70.303,0.000,0.205
1759018302.955263,92.878,opencv,1.218,0.007,0.982,0.685,0.189,0.008,71.328,0.000,0.225
1759018303.045200,89.965,opencv,1.325,0.007,0.828,0.551,0.206,0.007,69.737,0.000,0.222
1759018303.140231,94.708,opencv,1.219,0.007,1.030,0.687,0.171,0.014,74.081,0.000,0.213
1759018303.231412,91.477,opencv,1.450,0.009,0.782,0.873,0.165,0.013,69.797,0.000,0.206
1759018303.319580,88.774,opencv,1.265,0.007,0.769,0.877,0.226,0.012,69.361,0.000,0.404
1759018303.408861,88.785,opencv,1.239,0.008,0.952,0.684,0.166,0.011,69.181,0.000,0.227
1759018303.500379,90.893,opencv,1.446,0.008,0.879,0.704,0.601,0.010,70.571,0.000,0.317
1759018303.585977,85.628,opencv,0.992,0.013,0.875,0.611,0.188,0.007,66.517,0.000,0.184
1759018303.673606,87.026,opencv,1.117,0.006,0.867,0.734,0.181,0.008,69.413,0.000,0.180
1759018303.758879,85.648,opencv,1.289,0.007,0.765,0.544,0.255,0.009,66.176,0.000,0.211
1759018303.852890,93.910,opencv,1.331,0.008,0.769,0.557,0.848,0.011,70.678,0.000,0.184
1759018303.940976,87.994,opencv,1.411,0.009,0.755,0.574,0.402,0.008,68.924,0.000,0.183
1759018304.026806,85.252,opencv,1.662,0.009,0.809,0.572,0.794,0.007,64.512,0.000,0.203
1759018304.113327,87.116,opencv,1.704,0.007,0.839,0.553,0.164,0.007,66.982,0.000,0.282
1759018304.202465,88.917,opencv,1.327,0.008,1.138,0.545,0.136,0.006,70.442,0.000,0.211
1759018304.299512,96.882,opencv,1.280,0.008,1.398,0.658,0.168,0.007,75.839,0.000,0.185
1759018304.390631,90.583,opencv,1.919,0.013,0.746,0.667,0.140,0.008,70.723,0.000,0.364
1759018304.480628,89.823,opencv,1.314,0.007,1.171,1.458,0.099,0.010,67.444,0.000,0.700
1759018304.570088,89.585,opencv,1.249,0.007,0.905,0.591,0.118,0.007,69.759,0.000,0.581
1759018304.660185,90.217,opencv,1.200,0.007,0.826,0.845,0.157,0.013,69.960,0.000,0.481
1759018304.748078,87.504,opencv,1.557,0.009,0.824,0.554,0.158,0.007,67.528,0.000,0.218
1759018304.837776,89.007,opencv,1.161,0.006,0.834,0.548,0.128,0.006,70.639,0.000,0.327
1759018304.924863,87.611,opencv,1.308,0.006,0.822,0.525,0.132,0.006,67.954,0.000,0.213
1759018305.016137,91.062,opencv,1.305,0.007,0.844,0.844,0.145,0.008,69.922,0.000,0.204
1759018305.105569,89.098,opencv,1.697,0.007,1.418,0.734,0.136,0.011,67.855,0.000,0.261
1759018305.195506,89.468,opencv,0.899,0.006,0.748,1.159,0.129,0.009,67.952,0.000,0.210
1759018305.282537,86.776,opencv,1.131,0.007,0.875,0.529,0.130,0.007,66.994,0.000,0.205
1759018305.370614,88.251,opencv,1.219,0.008,0.849,0.621,0.147,0.008,68.227,0.000,0.507
1759018305.457046,86.202,opencv,1.088,0.007,0.876,0.554,0.201,0.009,65.986,0.000,0.209
1759018305.539838,82.689,opencv,1.274,0.007,0.912,0.556,0.164,0.008,64.256,0.000,0.228
1759018305.622849,82.992,opencv,1.165,0.007,0.816,0.585,0.151,0.007,64.299,0.000,0.201
1759018305.711991,88.942,opencv,1.283,0.008,1.297,0.698,0.216,0.012,70.001,0.000,0.244
1759018305.799951,87.677,opencv,1.224,0.006,1.192,0.847,0.154,0.012,68.632,0.000,0.188
1759018305.893741,93.774,opencv,1.357,0.006,0.816,0.537,0.178,0.007,74.361,0.000,0.217
1759018305.983377,89.064,opencv,1.630,0.010,0.788,1.013,0.426,0.017,69.108,0.000,0.221
1759018306.071777,88.309,opencv,1.329,0.012,1.278,0.616,0.161,0.007,67.145,0.000,0.755
1759018306.161581,90.514,opencv,1.069,0.007,0.747,0.713,0.627,0.015,69.646,0.000,0.495
1759018306.251535,88.892,opencv,1.406,0.007,0.878,0.879,0.360,0.012,67.497,0.000,0.225
1759018306.341183,89.909,opencv,1.075,0.007,0.854,0.720,0.360,0.011,70.015,0.000,0.217
1759018306.429836,88.185,opencv,1.209,0.006,0.929,0.865,0.143,0.013,68.500,0.000,0.206
1759018306.519237,90.222,opencv,1.093,0.006,0.935,0.730,0.156,0.011,69.597,0.000,0.280
1759018306.607656,88.027,opencv,1.124,0.006,1.622,0.712,0.170,0.012,67.200,0.000,0.239
1759018306.697243,89.581,opencv,1.152,0.006,0.946,0.543,0.755,0.011,67.879,0.000,0.225
1759018306.787948,89.609,opencv,0.953,0.007,0.691,0.922,0.403,0.012,70.081,0.000,0.205
1759018306.908624,120.345,opencv,1.318,0.007,2.086,0.841,0.972,0.010,92.039,0.000,0.361
1759018307.028003,119.135,opencv,1.416,0.013,0.846,1.743,0.129,0.012,98.331,0.000,0.341
1759018307.121424,92.638,opencv,1.264,0.009,0.665,1.001,0.136,0.013,73.566,0.000,0.211
1759018307.215465,94.377,opencv,1.221,0.006,1.700,0.863,0.119,0.012,73.364,0.000,0.212
1759018307.304815,89.440,opencv,1.224,0.008,0.859,1.427,0.128,0.011,68.698,0.000,0.208
1759018307.392329,87.635,opencv,0.891,0.007,0.767,0.897,0.196,0.015,67.331,0.000,0.262
1759018307.484877,92.405,opencv,1.462,0.010,0.696,1.225,2.249,0.016,69.159,0.000,0.258
1759018307.580564,95.178,opencv,3.062,0.005,0.833,0.853,0.123,0.011,72.885,0.000,0.744
1759018307.671440,90.330,opencv,1.057,0.007,0.906,0.879,0.127,0.011,71.538,0.000,0.549
1759018307.761477,90.964,opencv,1.460,0.005,0.731,0.876,0.137,0.014,71.891,0.000,0.263
1759018307.852517,89.902,opencv,1.293,0.008,0.802,0.554,0.129,0.006,70.931,0.000,0.329
1759018307.946289,93.573,opencv,1.369,0.008,0.868,0.843,0.159,0.012,72.364,0.000,0.267
1759018308.033997,87.870,opencv,1.342,0.007,0.962,0.888,0.160,0.009,67.680,0.000,0.266
1759018308.126745,92.967,opencv,1.212,0.010,1.109,0.892,0.154,0.013,71.708,0.000,0.245
1759018308.219511,92.609,opencv,2.159,0.008,1.017,0.560,0.193,0.007,71.741,0.000,0.261
1759018308.307496,88.631,opencv,1.195,0.007,0.822,0.870,0.153,0.013,69.113,0.000,0.249
1759018308.398576,89.725,opencv,1.265,0.006,0.832,0.572,0.205,0.008,71.387,0.000,0.262
1759018308.484125,85.355,opencv,1.060,0.006,0.799,0.557,0.148,0.007,67.252,0.000,0.210
1759018308.570699,86.311,opencv,1.143,0.006,1.046,0.532,0.133,0.007,68.250,0.000,0.239
1759018308.659190,89.307,opencv,1.321,0.007,1.154,0.547,0.198,0.007,70.286,0.000,0.183
1759018308.750844,91.469,opencv,1.279,0.007,1.237,0.672,0.195,0.009,70.074,0.000,0.215
1759018308.836715,86.205,opencv,1.257,0.008,0.684,0.605,0.158,0.008,67.243,0.000,0.184
1759018308.928586,90.156,opencv,1.137,0.006,0.881,1.423,0.152,0.013,68.512,0.000,0.192
1759018309.019732,91.224,opencv,1.532,0.012,1.313,0.759,0.195,0.011,69.177,0.000,0.183
1759018309.113090,92.912,opencv,1.180,0.006,0.919,0.692,0.168,0.012,73.141,0.000,0.209
1759018309.200656,88.059,opencv,1.106,0.006,0.706,0.882,0.156,0.013,69.844,0.000,0.192
1759018309.291782,90.999,opencv,1.299,0.007,0.828,0.953,0.164,0.011,71.746,0.000,0.187
1759018309.387438,95.544,opencv,1.224,0.006,0.992,0.884,0.797,0.021,70.867,0.000,0.261
1759018309.481525,93.277,opencv,1.197,0.006,1.115,0.693,0.324,0.010,70.644,0.000,0.211
1759018309.572246,91.006,opencv,1.362,0.005,0.835,0.632,0.371,0.008,69.401,0.000,0.204
1759018309.659824,87.315,opencv,1.534,0.007,0.908,0.894,0.152,0.016,66.725,0.000,0.257
1759018309.750265,89.802,opencv,1.486,0.008,0.992,0.893,0.187,0.013,69.367,0.000,0.376
