ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1759064398.014187,33.465,arcade,0.762,0.006,3.927,0.452,0.022,0.000,0.006,0.000,5.055
1759064398.045602,31.255,arcade,0.991,0.005,1.612,0.444,0.024,0.000,0.008,0.000,4.338
1759064398.082779,35.978,arcade,1.194,0.006,1.549,0.372,0.015,0.000,0.006,0.000,4.608
1759064398.115425,32.723,arcade,1.348,0.011,1.520,0.462,0.012,0.000,0.004,0.000,4.470
1759064398.156857,40.025,arcade,1.208,0.005,1.714,0.464,0.018,0.000,0.004,0.000,6.307
1759064398.189439,32.301,arcade,1.259,0.007,1.376,0.320,0.012,0.000,0.003,0.000,4.110
1759064398.220527,30.968,arcade,0.690,0.003,1.722,0.486,0.015,0.000,0.004,0.000,4.769
1759064398.252137,30.653,arcade,0.777,0.004,1.355,0.412,0.014,0.000,0.003,0.000,4.641
1759064398.281760,29.636,arcade,0.737,0.004,1.651,0.349,0.012,0.000,0.004,0.000,4.635
1759064398.314912,31.939,arcade,0.901,0.005,1.358,0.300,0.010,0.000,0.003,0.000,4.059
1759064398.344131,28.889,arcade,0.724,0.005,1.477,0.339,0.014,0.000,0.004,0.000,3.178
1759064398.376235,31.350,arcade,0.743,0.005,2.251,0.370,0.018,0.000,0.005,0.000,4.699
1759064398.405494,30.187,arcade,0.700,0.004,3.302,0.364,0.012,0.000,0.004,0.000,4.200
1759064398.437082,29.966,arcade,0.839,0.005,1.376,0.366,0.012,0.000,0.006,0.000,4.025
1759064398.469829,32.448,arcade,0.827,0.005,1.507,0.310,0.011,0.000,0.003,0.000,4.056
1759064398.499900,29.671,arcade,0.702,0.004,1.677,0.448,0.012,0.000,0.003,0.000,3.453
1759064398.532521,32.016,arcade,0.606,0.004,1.913,0.588,0.020,0.000,0.007,0.000,4.937
1759064398.561666,28.858,arcade,0.694,0.004,3.252,0.598,0.022,0.000,0.006,0.000,4.135
1759064398.590740,28.262,arcade,0.694,0.004,1.327,0.342,0.010,0.000,0.003,0.000,4.688
1759064398.623013,32.233,arcade,1.135,0.008,1.307,0.332,0.007,0.000,0.002,0.000,4.057
1759064398.651559,27.961,arcade,0.739,0.006,1.429,0.375,0.011,0.000,0.003,0.000,4.311
1759064398.680862,28.617,arcade,0.707,0.004,1.511,0.351,0.013,0.000,0.003,0.000,4.957
1759064398.711590,30.546,arcade,0.670,0.004,1.375,0.348,0.016,0.000,0.004,0.000,4.546
1759064398.740248,27.744,arcade,0.643,0.004,1.408,0.327,0.011,0.000,0.003,0.000,3.181
1759064398.772506,32.404,arcade,0.802,0.005,1.254,0.282,0.009,0.000,0.003,0.000,3.941
1759064398.802293,29.309,arcade,0.774,0.005,1.419,0.298,0.009,0.000,0.003,0.000,4.441
1759064398.833441,30.527,arcade,0.692,0.004,1.758,0.414,0.013,0.000,0.004,0.000,4.929
1759064398.865144,31.135,arcade,0.789,0.006,3.340,0.393,0.017,0.000,0.005,0.000,4.114
1759064398.896118,29.568,arcade,0.683,0.004,1.269,0.305,0.009,0.000,0.004,0.000,3.903
1759064398.928766,32.836,arcade,0.972,0.010,1.479,0.423,0.012,0.000,0.003,0.000,4.486
1759064398.959863,29.967,arcade,0.683,0.004,1.682,0.475,0.017,0.000,0.005,0.000,4.887
1759064398.988618,28.922,arcade,0.963,0.006,1.575,0.461,0.015,0.000,0.005,0.000,3.323
1759064399.018702,29.415,arcade,0.644,0.004,3.122,0.387,0.012,0.000,0.004,0.000,4.119
1759064399.046820,26.916,arcade,0.835,0.004,1.422,0.434,0.015,0.000,0.004,0.000,3.896
1759064399.080908,34.083,arcade,1.119,0.006,1.555,0.348,0.013,0.000,0.004,0.000,7.397
1759064399.109970,28.866,arcade,0.730,0.005,1.436,0.361,0.018,0.000,0.005,0.000,4.615
1759064399.140587,29.904,arcade,0.630,0.004,1.816,0.651,0.023,0.000,0.006,0.000,4.979
1759064399.172555,31.120,arcade,0.658,0.004,3.523,0.716,0.018,0.000,0.006,0.000,5.340
1759064399.202232,29.249,arcade,0.668,0.003,1.219,0.340,0.010,0.000,0.004,0.000,4.756
1759064399.231333,29.482,arcade,0.718,0.004,1.760,0.381,0.009,0.000,0.002,0.000,4.353
1759064399.264395,30.684,arcade,2.173,0.007,1.372,0.351,0.015,0.000,0.004,0.000,5.125
1759064399.293492,28.313,arcade,0.660,0.005,1.402,0.307,0.012,0.000,0.003,0.000,3.722
1759064399.325561,31.541,arcade,1.032,0.006,1.681,0.388,0.017,0.000,0.004,0.000,4.196
1759064399.358665,32.736,arcade,0.809,0.005,1.441,0.303,0.014,0.000,0.003,0.000,4.256
1759064399.389302,30.368,arcade,0.587,0.004,1.627,0.327,0.015,0.000,0.004,0.000,7.163
1759064399.417394,27.575,arcade,0.788,0.005,1.341,0.326,0.014,0.000,0.003,0.000,3.026
1759064399.448488,30.823,arcade,0.830,0.005,1.670,0.497,0.021,0.000,0.005,0.000,4.863
1759064399.480029,30.575,arcade,0.716,0.004,2.966,0.485,0.017,0.000,0.004,0.000,4.263
1759064399.508087,27.914,arcade,0.738,0.006,1.358,0.308,0.011,0.000,0.004,0.000,3.087
1759064399.540416,32.011,arcade,0.658,0.004,2.022,0.485,0.018,0.000,0.005,0.000,4.634
1759064399.571486,28.666,arcade,0.642,0.004,1.371,0.325,0.013,0.000,0.003,0.000,4.324
1759064399.601568,29.622,arcade,0.659,0.004,1.385,0.582,0.020,0.000,0.005,0.000,4.930
1759064399.633615,30.729,arcade,0.693,0.004,2.985,0.338,0.013,0.000,0.003,0.000,4.243
1759064399.697611,63.505,arcade,0.684,0.004,1.527,0.319,33.584,0.000,0.003,0.000,6.829
1759064399.725178,27.191,arcade,0.797,0.005,1.378,0.332,1.222,0.000,0.004,0.000,3.934
1759064399.751791,26.302,arcade,0.807,0.004,1.828,0.354,0.307,0.000,0.005,0.000,4.232
1759064399.782871,30.273,arcade,0.880,0.006,3.377,0.518,0.832,0.000,0.004,0.000,4.324
1759064399.810936,27.952,arcade,0.685,0.005,1.693,0.319,0.267,0.000,0.005,0.000,4.570
1759064399.838999,27.667,arcade,0.757,0.004,1.794,0.599,0.367,0.000,0.004,0.000,4.261
1759064399.868586,29.142,arcade,0.706,0.005,3.855,0.351,0.356,0.000,0.006,0.000,4.607
1759064399.897130,27.789,arcade,0.650,0.005,1.944,0.383,0.254,0.000,0.004,0.000,3.981
1759064399.927195,29.327,arcade,0.877,0.005,2.157,0.472,0.384,0.000,0.006,0.000,5.455
1759064399.954722,27.166,arcade,0.686,0.004,1.471,0.380,0.435,0.000,0.006,0.000,3.732
1759064399.982785,27.768,arcade,1.273,0.005,1.831,0.464,0.261,0.000,0.003,0.000,4.040
1759064400.011869,28.175,arcade,0.775,0.005,1.807,0.388,0.404,0.000,0.006,0.000,4.540
1759064400.044732,31.827,arcade,0.641,0.003,3.559,0.448,0.442,0.000,0.006,0.000,4.346
1759064400.073101,27.936,arcade,0.725,0.004,1.955,0.317,0.283,0.000,0.004,0.000,4.005
1759064400.103210,29.959,arcade,0.686,0.004,1.869,1.099,0.390,0.000,0.003,0.000,4.169
1759064400.133219,29.615,arcade,0.837,0.004,3.568,0.384,0.677,0.000,0.007,0.000,4.972
1759064400.163013,28.798,arcade,0.829,0.005,2.027,0.376,0.344,0.000,0.005,0.000,3.556
1759064400.192224,28.525,arcade,1.223,0.005,2.176,0.612,0.995,0.000,0.004,0.000,3.280
1759064400.223956,31.922,arcade,0.854,0.005,4.042,0.410,0.369,0.000,0.005,0.000,4.516
1759064400.253533,28.917,arcade,0.764,0.004,1.620,0.390,0.282,0.000,0.003,0.000,4.406
1759064400.283458,29.422,arcade,0.743,0.004,2.649,0.409,0.340,0.000,0.003,0.000,4.162
1759064400.311985,28.200,arcade,0.699,0.005,4.086,0.459,0.375,0.000,0.004,0.000,3.286
