ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1758724071.996747,82.775,arcade,1.133,65.601,4.363,0.421,0.309,0.000,0.003,0.000,0.954
1758724072.076298,79.479,arcade,1.282,62.362,4.233,0.406,0.455,0.000,0.005,0.000,0.149
1758724072.158620,81.365,arcade,1.198,64.271,3.658,0.324,0.398,0.000,0.003,0.000,0.857
1758724072.238447,79.951,arcade,0.969,64.794,3.868,0.334,0.287,0.000,0.003,0.000,0.116
1758724072.318528,79.073,arcade,1.186,63.422,3.293,0.362,0.281,0.000,0.004,0.000,0.124
1758724072.398035,79.698,arcade,1.045,63.771,4.457,0.365,0.301,0.000,0.003,0.000,0.110
1758724072.475714,76.099,arcade,1.029,59.519,3.520,0.355,0.295,0.000,0.003,0.000,0.965
1758724072.556818,81.425,arcade,1.140,64.985,4.044,0.354,0.263,0.000,0.008,0.000,0.788
1758724072.636724,79.060,arcade,0.876,63.947,3.268,0.393,0.299,0.000,0.004,0.000,0.924
1758724072.715990,79.260,arcade,1.060,64.188,3.355,0.383,0.284,0.000,0.004,0.000,0.105
1758724072.794045,77.016,arcade,0.969,61.241,3.528,0.350,0.279,0.000,0.004,0.000,0.886
1758724072.870352,76.250,arcade,1.211,60.242,3.986,0.371,0.365,0.000,0.003,0.000,0.127
1758724072.946326,75.237,arcade,0.921,59.165,4.088,0.366,0.336,0.000,0.004,0.000,0.098
1758724073.030356,83.895,arcade,0.984,64.210,3.950,0.352,0.413,0.000,2.852,0.000,0.977
1758724073.141213,110.215,arcade,0.764,90.927,3.905,0.594,0.416,0.000,2.505,0.000,1.217
1758724073.217588,75.492,arcade,0.858,56.986,3.528,0.680,0.413,0.000,2.678,0.000,0.827
1758724073.290791,72.984,arcade,0.776,54.140,3.935,0.525,0.256,0.000,2.472,0.000,1.213
1758724073.367446,76.141,arcade,0.949,57.502,3.712,0.573,0.276,0.000,2.939,0.000,0.840
1758724073.442167,73.670,arcade,0.908,53.897,3.369,0.545,0.284,0.000,3.081,0.000,0.873
1758724073.517350,75.091,arcade,0.820,56.973,3.912,0.575,0.267,0.000,2.641,0.000,0.854
1758724073.592625,74.210,arcade,1.077,56.494,3.231,0.615,0.302,0.000,2.686,0.000,0.119
1758724073.668331,76.519,arcade,0.883,58.296,3.827,0.627,0.285,0.000,1.930,0.000,0.897
1758724073.745921,76.184,arcade,0.815,59.221,3.511,0.548,0.386,0.000,1.542,0.000,0.122
1758724073.821184,74.925,arcade,1.013,57.489,3.318,0.529,0.830,0.000,1.270,0.000,1.098
1758724073.895618,74.406,arcade,0.795,58.750,4.067,0.565,0.366,0.000,0.551,0.000,0.108
1758724073.968827,72.297,arcade,0.985,55.999,3.401,0.595,0.457,0.000,0.102,0.000,0.888
1758724074.043911,74.417,arcade,1.110,57.797,3.562,0.678,0.561,0.000,0.005,0.000,0.939
1758724074.119878,75.562,arcade,1.090,59.607,3.550,0.570,0.368,0.000,0.003,0.000,0.106
1758724074.197194,76.450,arcade,0.972,58.067,3.490,0.633,0.414,0.000,2.695,0.000,0.202
1758724074.271231,73.493,arcade,0.996,54.954,3.391,0.614,0.512,0.000,3.258,0.000,0.211
1758724074.346501,75.277,arcade,1.061,55.955,3.942,0.555,0.415,0.000,2.866,0.000,0.830
1758724074.421355,73.870,arcade,0.882,55.737,3.525,0.600,0.459,0.000,2.867,0.000,0.318
1758724074.497022,75.591,arcade,0.879,57.377,3.547,0.737,0.311,0.000,2.876,0.000,0.105
1758724074.574270,77.332,arcade,0.952,57.883,3.446,0.609,0.749,0.000,3.476,0.000,0.122
1758724074.651136,75.420,arcade,0.887,57.547,3.145,0.564,0.378,0.000,2.930,0.000,0.205
1758724074.727427,75.993,arcade,0.883,58.966,3.241,0.629,0.380,0.000,2.278,0.000,0.109
1758724074.803267,74.639,arcade,0.971,56.980,3.423,0.673,0.457,0.000,1.983,0.000,0.125
1758724074.877311,74.203,arcade,1.076,56.863,3.476,0.634,0.392,0.000,1.455,0.000,0.119
1758724074.952581,74.113,arcade,1.087,56.387,3.840,0.561,0.453,0.000,1.766,0.000,0.127
1758724075.026749,73.454,arcade,0.918,57.705,3.161,0.551,0.270,0.000,0.455,0.000,0.830
1758724075.098212,71.952,arcade,0.936,56.892,3.308,0.578,0.277,0.000,0.109,0.000,0.153
1758724075.173434,73.999,arcade,1.197,56.873,3.864,0.572,0.282,0.000,0.003,0.000,0.893
1758724075.242363,69.028,arcade,1.087,54.070,3.268,0.524,0.255,0.000,0.003,0.000,0.117
1758724075.313288,70.147,arcade,1.146,53.169,3.783,0.603,0.284,0.000,0.003,0.000,0.947
1758724075.385571,72.574,arcade,1.100,56.898,3.244,0.550,0.355,0.000,0.003,0.000,0.818
1758724075.458271,71.757,arcade,1.063,57.254,3.266,0.567,0.362,0.000,0.004,0.000,0.109
1758724075.530114,71.374,arcade,1.160,56.658,3.052,0.534,0.345,0.000,0.003,0.000,0.099
1758724075.604384,72.885,arcade,1.116,55.283,3.854,0.550,0.394,0.000,0.005,0.000,1.286
1758724075.676625,71.936,arcade,0.915,57.020,3.802,0.573,0.387,0.000,0.004,0.000,0.120
1758724075.749896,72.886,arcade,1.191,56.665,4.145,0.563,0.365,0.000,0.003,0.000,0.120
1758724075.823351,72.920,arcade,1.054,57.808,3.308,0.558,0.367,0.000,0.003,0.000,0.106
1758724075.897763,74.265,arcade,1.125,58.188,4.021,0.576,0.359,0.000,0.004,0.000,0.105
1758724075.972387,73.362,arcade,0.969,57.342,3.460,0.789,0.361,0.000,0.003,0.000,0.109
1758724076.042892,70.417,arcade,1.027,55.295,3.511,0.550,0.367,0.000,0.004,0.000,0.134
1758724076.117972,74.966,arcade,1.219,58.913,4.122,0.419,0.331,0.000,0.003,0.000,0.101
1758724076.190325,72.486,arcade,0.996,56.890,3.734,0.555,0.477,0.000,0.003,0.000,0.350
1758724076.263989,72.108,arcade,0.888,57.240,3.180,0.536,0.428,0.000,0.003,0.000,0.104
1758724076.338080,73.368,arcade,1.006,57.693,3.696,0.627,0.478,0.000,0.004,0.000,0.116
1758724076.414078,75.654,arcade,1.862,59.360,3.432,0.611,0.477,0.000,0.004,0.000,0.113
1758724076.486331,72.473,arcade,1.192,55.944,4.138,0.560,0.449,0.000,0.004,0.000,0.105
1758724076.557440,70.382,arcade,0.984,55.059,3.490,0.632,0.445,0.000,0.003,0.000,0.108
1758724076.632383,73.816,arcade,1.058,57.990,3.533,0.595,0.474,0.000,0.004,0.000,0.111
1758724076.704731,72.187,arcade,1.008,56.427,3.667,0.608,0.366,0.000,0.003,0.000,0.113
1758724076.780429,75.221,arcade,1.796,55.784,3.696,0.578,0.419,0.000,2.694,0.000,0.112
1758724076.856322,74.958,arcade,0.976,56.874,3.600,0.620,0.428,0.000,2.702,0.000,0.115
1758724076.933650,77.642,arcade,1.100,58.265,3.924,0.548,0.383,0.000,3.027,0.000,0.813
