ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1759018970.748128,332.381,arcade,0.876,37.300,31.284,0.014,0.002,0.000,0.006,0.000,66.605
1759018970.867081,116.558,arcade,0.907,98.975,4.258,0.599,0.002,0.000,0.005,0.000,2.976
1759018970.971999,103.895,arcade,0.792,89.666,3.762,0.327,0.002,0.000,0.004,0.000,1.264
1759018971.079093,105.795,arcade,1.009,91.785,3.445,0.414,0.001,0.000,0.003,0.000,1.184
1759018971.150719,70.750,arcade,1.010,54.836,3.662,0.416,0.001,0.000,0.003,0.000,2.859
1759018971.223413,71.549,arcade,1.190,55.806,3.310,0.413,0.001,0.000,0.003,0.000,2.945
1759018971.296642,72.904,arcade,1.047,56.593,3.748,0.438,0.001,0.000,0.002,0.000,3.138
1759018971.365521,68.405,arcade,0.746,53.033,3.520,0.470,0.002,0.000,0.003,0.000,2.869
1759018971.434573,68.626,arcade,0.995,52.989,3.759,0.444,0.001,0.000,0.002,0.000,2.963
1759018971.504460,68.760,arcade,1.038,54.342,3.818,0.573,0.001,0.000,0.002,0.000,1.332
1759018971.573027,68.838,arcade,1.121,54.170,3.883,0.589,0.002,0.000,0.002,0.000,1.125
1759018971.642302,68.377,arcade,0.875,53.486,3.809,0.605,0.001,0.000,0.003,0.000,1.306
1759018971.708946,67.176,arcade,1.037,53.472,3.176,0.483,0.002,0.000,0.003,0.000,1.201
1759018971.778949,69.414,arcade,1.517,54.239,3.690,0.626,0.001,0.000,0.003,0.000,1.216
1759018971.851546,71.768,arcade,1.205,57.363,3.293,0.512,0.001,0.000,0.002,0.000,1.464
1759018971.923472,70.938,arcade,1.374,56.009,3.643,0.710,0.002,0.000,0.005,0.000,1.438
1759018971.993793,69.432,arcade,0.897,55.537,3.431,0.609,0.001,0.000,0.002,0.000,1.309
1759018972.063535,69.481,arcade,1.161,54.933,3.684,0.502,0.001,0.000,0.002,0.000,1.231
1759018972.130648,66.995,arcade,0.908,52.710,4.005,0.412,0.001,0.000,0.002,0.000,1.196
1759018972.198989,68.354,arcade,1.030,54.541,3.592,0.450,0.001,0.000,0.003,0.000,1.148
1759018972.270694,70.631,arcade,1.041,56.632,3.558,0.484,0.001,0.000,0.002,0.000,1.294
1759018972.339241,68.338,arcade,1.323,54.449,3.421,0.443,0.001,0.000,0.002,0.000,1.202
1759018972.409206,70.279,arcade,1.828,55.839,3.417,0.499,0.002,0.000,0.002,0.000,1.184
