ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1759065018.003335,423.849,arcade,0.646,0.008,7.872,1.411,0.043,0.000,0.010,0.000,190.182
1759065018.059810,45.992,arcade,1.336,0.023,6.631,0.424,0.044,0.000,0.016,0.000,11.325
1759065018.097541,37.362,arcade,0.673,0.005,1.822,0.443,0.016,0.000,0.006,0.000,11.281
1759065018.144904,44.665,arcade,0.947,0.005,1.892,0.520,0.019,0.000,0.007,0.000,15.355
1759065018.190873,46.032,arcade,0.673,0.004,1.345,0.365,0.015,0.000,0.006,0.000,10.791
1759065018.232064,40.492,arcade,0.663,0.004,2.151,0.717,0.018,0.000,0.006,0.000,13.281
1759065018.269809,36.761,arcade,0.848,0.006,1.751,0.648,0.025,0.000,0.008,0.000,8.813
1759065018.322096,51.066,arcade,0.888,0.006,1.615,0.484,0.021,0.000,0.007,0.000,18.059
1759065018.359483,34.922,arcade,1.093,0.007,1.489,0.459,0.024,0.000,0.009,0.000,5.884
1759065018.408715,47.771,arcade,0.783,0.007,3.980,0.325,0.009,0.000,0.003,0.000,10.172
1759065018.449407,40.022,arcade,0.777,0.007,2.030,0.334,0.009,0.000,0.003,0.000,4.473
1759065018.492879,43.011,arcade,1.106,0.008,1.599,0.587,0.022,0.000,0.006,0.000,8.248
1759065018.539052,45.013,arcade,0.762,0.008,1.685,0.765,0.015,0.000,0.006,0.000,5.879
1759065018.580299,40.252,arcade,0.755,0.006,2.606,1.203,0.022,0.000,0.006,0.000,11.281
1759065018.615895,35.098,arcade,1.109,0.009,1.794,0.808,0.019,0.000,0.007,0.000,7.324
1759065018.650983,33.800,arcade,0.841,0.006,1.702,0.664,0.021,0.000,0.007,0.000,6.076
1759065018.685586,34.197,arcade,0.825,0.005,1.421,0.740,0.028,0.000,0.009,0.000,5.001
1759065018.728320,39.808,arcade,2.296,0.007,1.653,2.301,0.012,0.000,0.003,0.000,6.103
1759065018.769757,40.011,arcade,0.914,0.007,1.535,0.310,0.009,0.000,0.004,0.000,12.327
1759065018.810401,38.531,arcade,1.025,0.008,2.772,0.680,0.030,0.000,0.012,0.000,6.126
1759065018.855657,44.165,arcade,0.752,0.005,5.061,0.676,0.019,0.000,0.008,0.000,10.007
1759065018.891873,34.954,arcade,0.683,0.005,1.851,0.405,0.015,0.000,0.005,0.000,8.015
1759065018.930593,38.341,arcade,0.931,0.006,2.468,0.579,0.022,0.000,0.006,0.000,6.215
1759065018.968231,36.909,arcade,4.373,0.016,1.881,0.347,0.016,0.000,0.005,0.000,5.409
1759065019.012941,40.754,arcade,1.071,0.006,3.340,0.849,0.017,0.000,0.007,0.000,8.252
1759065019.090655,77.099,arcade,0.657,0.004,12.018,0.347,0.009,0.000,0.003,0.000,6.474
1759065019.138455,43.409,arcade,3.074,0.082,2.546,0.858,0.015,0.000,0.005,0.000,6.011
1759065019.175652,36.574,arcade,0.648,0.005,2.286,0.340,0.015,0.000,0.003,0.000,3.274
1759065019.216877,39.858,arcade,2.249,0.011,3.661,0.663,0.046,0.000,0.016,0.000,8.578
1759065019.256835,39.114,arcade,1.422,0.011,2.909,0.298,0.009,0.000,0.003,0.000,6.347
1759065019.303035,44.826,arcade,2.809,0.014,4.899,0.711,0.015,0.000,0.005,0.000,9.854
1759065019.340951,36.328,arcade,1.875,0.010,2.500,0.527,0.019,0.000,0.006,0.000,6.672
1759065019.383798,41.376,arcade,1.844,0.011,1.955,0.556,0.029,0.000,0.008,0.000,13.039
1759065019.418032,31.865,arcade,0.884,0.006,1.460,0.297,0.009,0.000,0.004,0.000,3.481
1759065019.454708,35.424,arcade,1.280,0.015,2.329,0.338,0.010,0.000,0.003,0.000,5.667
1759065019.491921,36.119,arcade,0.765,0.005,4.715,0.444,0.012,0.000,0.005,0.000,5.574
1759065019.530598,37.649,arcade,0.628,0.004,1.512,0.805,0.011,0.000,0.004,0.000,7.438
1759065019.574336,43.010,arcade,1.034,0.011,4.794,0.527,0.027,0.000,0.010,0.000,9.779
1759065019.611511,36.221,arcade,0.643,0.004,2.688,0.471,0.016,0.000,0.006,0.000,7.717
1759065019.653769,40.701,arcade,1.051,0.007,4.480,0.487,0.016,0.000,0.006,0.000,9.224
1759065019.693059,38.581,arcade,0.821,0.007,2.026,0.610,6.453,0.000,0.003,0.000,4.393
1759065019.735054,40.628,arcade,1.176,0.014,1.625,0.406,0.418,0.000,0.004,0.000,14.333
1759065019.770921,35.367,arcade,0.958,0.010,2.295,0.516,0.469,0.000,0.004,0.000,7.341
1759065019.806063,34.071,arcade,0.928,0.007,4.377,0.461,0.367,0.000,0.005,0.000,5.698
1759065019.840778,33.253,arcade,0.876,0.005,1.675,0.332,0.273,0.000,0.004,0.000,4.765
1759065019.876304,34.535,arcade,0.871,0.006,1.557,0.390,0.339,0.000,0.005,0.000,4.295
1759065019.908156,31.695,arcade,0.805,0.006,3.142,0.501,0.566,0.000,0.007,0.000,4.834
1759065019.957780,48.642,arcade,0.747,0.007,3.911,0.588,0.535,0.000,0.006,0.000,5.731
1759065019.998626,40.638,arcade,0.858,0.006,2.793,1.789,0.566,0.000,0.003,0.000,4.969
1759065020.051018,44.997,arcade,4.213,0.023,3.496,0.611,0.566,0.000,0.008,0.000,5.902
1759065020.080434,29.271,arcade,0.710,0.006,1.422,0.411,0.434,0.000,0.008,0.000,4.457
1759065020.114557,32.857,arcade,1.934,0.023,1.883,0.561,0.490,0.000,0.007,0.000,4.540
1759065020.364095,248.465,arcade,0.643,0.005,3.706,0.289,0.209,0.000,0.003,0.000,220.490
1759065020.445088,28.152,arcade,1.243,0.009,1.574,0.364,0.372,0.000,0.005,0.000,4.355
1759065020.477714,32.346,arcade,1.039,0.007,3.790,0.575,0.534,0.000,0.006,0.000,5.086
1759065020.509818,30.827,arcade,1.650,0.011,1.644,0.582,1.755,0.000,0.003,0.000,4.131
1759065020.544092,33.470,arcade,1.982,0.015,2.180,0.318,0.278,0.000,0.004,0.000,7.237
1759065020.573179,28.602,arcade,0.723,0.005,1.293,0.853,0.500,0.000,0.006,0.000,5.354
1759065020.602252,28.353,arcade,0.691,0.005,2.242,0.315,0.296,0.000,0.004,0.000,5.173
1759065020.641694,39.535,arcade,0.802,0.006,2.651,1.218,0.311,0.000,0.005,0.000,13.214
1759065020.672266,29.809,arcade,0.621,0.003,1.732,0.494,0.830,0.000,0.006,0.000,4.073
1759065020.703360,30.563,arcade,0.723,0.004,3.373,0.454,0.314,0.000,0.005,0.000,4.200
1759065020.732443,28.687,arcade,0.693,0.004,2.686,0.377,0.330,0.000,0.005,0.000,3.965
1759065020.765540,31.616,arcade,0.655,0.004,3.844,0.689,0.535,0.000,0.008,0.000,5.422
1759065020.802683,37.444,arcade,0.916,0.005,4.700,0.569,0.338,0.000,0.005,0.000,4.220
1759065020.832749,28.868,arcade,0.918,0.008,1.990,0.392,1.342,0.000,0.003,0.000,4.127
1759065020.861836,28.305,arcade,1.484,0.012,1.317,0.516,0.549,0.000,0.004,0.000,3.959
1759065020.892421,29.578,arcade,1.728,0.004,1.433,0.501,0.647,0.000,0.006,0.000,3.886
1759065020.921970,29.568,arcade,0.670,0.004,1.854,0.400,0.592,0.000,0.005,0.000,4.539
