ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1758721910.941715,132.503,opencv,2.093,68.622,2.058,0.454,0.000,0.000,0.000,0.000,0.267
1758721911.072459,130.426,opencv,2.953,70.096,1.729,0.606,0.000,0.000,0.000,0.000,0.192
1758721911.199267,126.605,opencv,2.470,69.929,2.042,0.537,0.000,0.000,0.000,0.000,0.206
1758721911.325566,126.782,opencv,2.695,68.776,1.695,0.579,0.000,0.000,0.000,0.000,0.182
1758721911.451243,125.610,opencv,3.276,67.861,1.535,0.615,0.000,0.000,0.000,0.000,0.211
1758721911.578324,127.005,opencv,3.082,70.921,1.524,0.565,0.000,0.000,0.000,0.000,0.188
1758721911.704488,125.155,opencv,2.795,69.405,1.744,0.764,0.000,0.000,0.000,0.000,0.171
1758721911.829413,124.257,opencv,2.434,68.171,1.588,0.764,0.000,0.000,0.000,0.000,0.190
1758721911.955382,126.446,opencv,2.877,69.766,1.634,0.595,0.000,0.000,0.000,0.000,0.216
1758721912.082910,127.018,opencv,2.708,69.159,1.639,0.775,0.000,0.000,0.000,0.000,0.200
1758721912.210640,128.505,opencv,3.413,71.250,1.507,0.777,0.000,0.000,0.000,0.000,0.202
1758721912.336226,125.741,opencv,2.608,68.393,1.609,0.731,0.000,0.000,0.000,0.000,0.185
1758721912.457856,121.560,opencv,2.547,67.589,1.603,0.748,0.000,0.000,0.000,0.000,0.209
1758721912.577121,118.180,opencv,2.572,63.951,1.516,0.749,0.000,0.000,0.000,0.000,0.212
1758721912.696523,118.991,opencv,3.428,61.991,1.671,0.747,0.000,0.000,0.000,0.000,0.183
1758721912.818397,121.982,opencv,2.673,67.674,1.660,0.758,0.000,0.000,0.000,0.000,0.300
1758721912.937900,119.563,opencv,2.956,64.186,1.509,1.153,0.000,0.000,0.000,0.000,0.276
1758721913.063496,125.157,opencv,2.529,68.193,1.758,0.736,0.000,0.000,0.000,0.000,0.232
1758721913.189544,125.901,opencv,2.611,70.617,1.672,0.710,0.000,0.000,0.000,0.000,0.194
1758721913.311947,122.968,opencv,2.767,67.683,1.508,0.722,0.000,0.000,0.000,0.000,0.166
1758721913.435682,123.590,opencv,2.675,65.308,1.620,0.798,0.000,0.000,0.000,0.000,0.188
1758721913.557424,121.405,opencv,2.416,65.872,1.674,0.739,0.000,0.000,0.000,0.000,0.199
1758721913.679678,122.082,opencv,3.417,66.679,1.592,0.754,0.000,0.000,0.000,0.000,0.164
1758721913.807691,127.685,opencv,2.585,66.893,1.521,0.734,0.000,0.000,0.000,0.000,0.154
1758721913.934252,126.441,opencv,2.741,70.078,2.040,0.729,0.000,0.000,0.000,0.000,0.185
1758721914.057695,123.386,opencv,2.532,67.373,1.632,0.717,0.000,0.000,0.000,0.000,0.194
1758721914.184000,126.213,opencv,3.320,68.607,1.630,0.727,0.000,0.000,0.000,0.000,0.227
1758721914.303622,119.715,opencv,2.625,66.058,1.530,0.757,0.000,0.000,0.000,0.000,0.186
1758721914.431916,128.015,opencv,2.559,71.878,1.571,0.737,0.000,0.000,0.000,0.000,0.162
1758721914.552578,120.699,opencv,2.540,65.805,1.658,1.091,0.000,0.000,0.000,0.000,0.231
1758721914.677207,124.707,opencv,2.640,70.268,1.493,0.722,0.000,0.000,0.000,0.000,0.203
1758721914.801546,124.094,opencv,2.728,68.614,1.449,0.719,0.000,0.000,0.000,0.000,0.210
1758721914.927173,125.043,opencv,2.540,68.691,1.685,0.790,0.000,0.000,0.000,0.000,0.223
1758721915.049333,122.050,opencv,3.223,64.852,1.547,0.717,0.000,0.000,0.000,0.000,0.218
1758721915.172183,123.172,opencv,2.784,66.347,1.602,0.803,0.000,0.000,0.000,0.000,0.200
1758721915.294966,121.913,opencv,2.278,67.180,1.573,0.827,0.000,0.000,0.000,0.000,0.200
1758721915.412105,117.913,opencv,2.420,64.954,1.686,0.714,0.000,0.000,0.000,0.000,0.251
1758721915.534813,122.375,opencv,2.315,67.164,1.428,0.799,0.000,0.000,0.000,0.000,0.238
1758721915.659097,123.708,opencv,2.664,66.852,1.679,0.756,0.000,0.000,0.000,0.000,0.250
1758721915.784374,124.993,opencv,2.845,68.366,1.648,0.839,0.000,0.000,0.000,0.000,0.226
1758721915.906118,121.964,opencv,2.708,66.157,1.536,0.762,0.000,0.000,0.000,0.000,0.224
1758721916.031081,124.521,opencv,2.521,68.037,1.699,0.753,0.000,0.000,0.000,0.000,0.248
