ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1758723968.620000,372.074,arcade,0.902,67.086,72.410,0.017,0.003,0.000,0.008,0.000,3.832
1758723968.691750,68.800,arcade,1.007,45.967,6.539,0.013,0.003,0.000,0.008,0.000,3.458
1758723968.747486,53.978,arcade,0.872,36.057,3.981,0.009,0.001,0.000,0.003,0.000,4.260
1758723968.799031,51.099,arcade,1.087,36.558,3.626,0.010,0.001,0.000,0.003,0.000,0.966
1758723968.847852,48.186,arcade,1.107,32.439,4.298,0.009,0.001,0.000,0.003,0.000,1.030
1758723968.899985,51.573,arcade,1.429,33.376,4.090,0.015,0.002,0.000,0.003,0.000,4.272
1758723968.947632,47.622,arcade,0.813,34.028,3.365,0.009,0.001,0.000,0.003,0.000,0.882
1758723968.996011,47.650,arcade,1.138,32.202,3.354,0.014,0.001,0.000,0.003,0.000,2.837
1758723969.074688,77.707,arcade,0.996,61.128,3.225,0.696,0.002,0.000,0.003,0.000,2.652
1758723969.146543,72.354,arcade,0.930,58.433,3.850,0.345,0.001,0.000,0.003,0.000,0.827
1758723969.221598,74.445,arcade,0.949,60.235,3.478,0.342,0.001,0.000,0.004,0.000,1.049
1758723969.302975,80.794,arcade,1.360,65.505,3.672,0.314,0.002,0.000,0.003,0.000,0.930
1758723969.382252,79.032,arcade,1.118,64.336,3.288,0.373,0.001,0.000,0.003,0.000,0.935
1758723969.459659,76.883,arcade,1.214,61.926,3.406,0.391,0.002,0.000,0.003,0.000,0.966
1758723969.535991,75.345,arcade,1.031,59.574,4.558,0.562,0.001,0.000,0.003,0.000,0.829
1758723969.615835,79.265,arcade,1.083,64.216,3.993,0.493,0.002,0.000,0.003,0.000,1.318
1758723969.694392,79.031,arcade,1.204,62.737,3.532,0.329,0.001,0.000,0.003,0.000,2.596
1758723969.768214,73.217,arcade,0.923,58.871,3.570,0.370,0.001,0.000,0.004,0.000,0.920
1758723969.845410,76.637,arcade,1.116,61.367,3.368,0.367,0.002,0.000,0.003,0.000,1.140
1758723969.922942,77.050,arcade,1.179,62.863,3.617,0.386,0.002,0.000,0.003,0.000,0.112
1758723970.001573,78.404,arcade,1.151,62.493,3.698,0.388,0.001,0.000,0.004,0.000,0.914
1758723970.082065,80.184,arcade,1.180,63.399,4.437,0.348,0.002,0.000,0.003,0.000,0.878
1758723970.159507,75.828,arcade,1.300,62.105,3.116,0.361,0.001,0.000,0.003,0.000,0.115
1758723970.239206,79.829,arcade,1.052,64.124,4.162,0.382,0.001,0.000,0.004,0.000,0.997
1758723970.320772,80.534,arcade,1.288,66.082,3.700,0.466,0.001,0.000,0.003,0.000,0.120
1758723970.400575,79.475,arcade,0.975,65.015,3.456,0.361,0.002,0.000,0.003,0.000,0.118
1758723970.478076,76.667,arcade,1.063,61.453,4.270,0.358,0.001,0.000,0.004,0.000,0.114
1758723970.555486,77.463,arcade,1.081,63.496,3.436,0.358,0.001,0.000,0.003,0.000,0.111
1758723970.631549,75.579,arcade,0.986,60.977,3.411,0.379,0.001,0.000,0.004,0.000,0.990
1758723970.707589,75.300,arcade,1.138,61.396,3.495,0.389,0.001,0.000,0.004,0.000,0.132
1758723970.786166,78.279,arcade,1.041,63.631,3.485,0.395,0.002,0.000,0.003,0.000,0.913
1758723970.866355,79.839,arcade,1.255,64.464,3.359,0.346,0.001,0.000,0.003,0.000,0.097
1758723970.942394,75.051,arcade,1.255,60.062,3.471,0.392,0.001,0.000,0.003,0.000,0.243
1758723971.018678,75.845,arcade,1.476,61.135,3.426,0.377,0.001,0.000,0.003,0.000,0.924
1758723971.094283,74.733,arcade,0.962,59.447,4.170,0.428,0.002,0.000,0.003,0.000,0.161
1758723971.171861,77.641,arcade,1.190,60.817,3.887,0.473,0.583,0.000,0.004,0.000,0.939
1758723971.249680,77.212,arcade,0.934,63.455,3.317,0.341,0.112,0.000,0.003,0.000,0.109
1758723971.328766,78.146,arcade,1.068,64.408,3.504,0.419,0.116,0.000,0.003,0.000,0.104
1758723971.407029,77.951,arcade,0.948,61.970,4.486,0.518,0.205,0.000,0.005,0.000,0.369
1758723971.482301,74.402,arcade,1.816,59.608,3.419,0.402,0.112,0.000,0.003,0.000,0.109
1758723971.560843,78.114,arcade,0.930,63.384,3.672,0.435,0.114,0.000,0.003,0.000,0.108
1758723971.638918,76.976,arcade,1.099,61.492,4.843,0.010,0.278,0.000,0.003,0.000,0.109
1758723971.689160,50.057,arcade,1.043,35.138,3.792,0.010,0.213,0.000,0.004,0.000,0.111
1758723971.738732,48.623,arcade,1.067,33.677,4.189,0.010,0.242,0.000,0.004,0.000,0.922
1758723971.786923,48.140,arcade,0.923,34.233,3.395,0.010,0.219,0.000,0.003,0.000,0.906
