ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1759025298.358680,145.910,opencv,0.886,103.699,1.037,1.137,0.000,0.000,0.000,0.000,0.218
1759025298.463231,105.702,opencv,1.235,70.883,0.690,1.093,0.000,0.000,0.000,0.000,0.212
1759025298.560803,96.414,opencv,1.167,65.932,0.635,1.012,0.000,0.000,0.000,0.000,0.242
1759025298.653370,93.132,opencv,0.992,63.189,0.634,1.009,0.000,0.000,0.000,0.000,0.199
1759025298.746554,91.994,opencv,1.204,61.588,0.683,0.856,0.000,0.000,0.000,0.000,0.187
