ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1758724678.057429,83.883,arcade,1.694,63.016,4.033,0.673,0.271,0.000,2.920,0.000,0.148
1758724678.142481,84.599,arcade,1.298,61.508,6.706,0.621,0.276,0.000,3.339,0.000,0.953
1758724678.225037,82.058,arcade,0.874,61.086,4.343,0.699,0.286,0.000,3.194,0.000,0.984
1758724678.307456,82.070,arcade,1.306,61.499,4.139,0.637,0.278,0.000,3.098,0.000,0.942
1758724678.389069,80.497,arcade,1.022,62.199,3.337,0.569,0.126,0.000,3.619,0.000,0.113
1758724678.467531,77.842,arcade,0.777,59.735,3.566,0.559,0.133,0.000,2.876,0.000,0.117
1758724678.540740,72.784,arcade,0.925,55.931,3.333,0.604,0.125,0.000,2.710,0.000,0.116
1758724678.614013,73.035,arcade,1.039,54.658,3.652,0.550,0.214,0.000,2.088,0.000,0.982
1758724678.690224,76.013,arcade,0.793,56.343,3.218,0.577,0.250,0.000,4.636,0.000,0.817
1758724678.767102,75.873,arcade,0.948,57.616,3.407,0.570,0.248,0.000,4.195,0.000,0.120
1758724678.844965,77.293,arcade,0.962,57.822,4.734,0.587,0.243,0.000,3.638,0.000,0.105
1758724678.919254,74.329,arcade,0.939,54.860,3.720,0.613,0.267,0.000,3.704,0.000,0.890
1758724678.996124,75.572,arcade,0.844,58.062,3.254,0.588,0.232,0.000,2.992,0.000,0.120
1758724679.071878,75.745,arcade,0.859,57.974,4.042,0.842,0.123,0.000,3.058,0.000,0.117
1758724679.149958,77.023,arcade,0.830,59.221,3.218,0.599,0.118,0.000,2.992,0.000,0.963
1758724679.221985,72.396,arcade,0.869,55.812,4.053,0.541,0.118,0.000,2.090,0.000,0.108
1758724679.297363,73.754,arcade,0.998,57.113,3.516,0.562,0.102,0.000,1.618,0.000,0.836
1758724679.372289,74.802,arcade,1.093,58.907,3.632,0.625,0.123,0.000,1.637,0.000,0.176
1758724679.444532,71.828,arcade,0.947,55.316,3.456,0.637,0.198,0.000,1.276,0.000,0.122
1758724679.520174,74.900,arcade,1.034,58.494,3.074,0.821,0.241,0.000,0.973,0.000,0.878
1758724679.592735,72.581,arcade,0.954,58.261,3.118,0.539,0.193,0.000,0.096,0.000,0.101
1758724679.662667,69.699,arcade,1.023,54.804,3.234,0.572,0.185,0.000,0.003,0.000,0.819
1758724679.738647,74.961,arcade,0.949,57.751,4.339,0.635,0.254,0.000,0.003,0.000,1.203
1758724679.810017,71.353,arcade,0.955,56.033,4.477,0.610,0.266,0.000,0.003,0.000,0.112
1758724679.883846,72.603,arcade,1.020,57.446,3.042,0.538,0.237,0.000,0.003,0.000,0.100
1758724679.957491,73.290,arcade,1.475,57.144,3.999,0.564,0.270,0.000,0.004,0.000,0.869
1758724680.032505,74.177,arcade,0.923,58.406,4.682,0.592,0.125,0.000,0.004,0.000,0.121
1758724680.108896,75.839,arcade,1.190,60.078,3.652,0.919,0.129,0.000,0.004,0.000,0.127
1758724680.186024,76.434,arcade,1.197,60.878,3.500,0.627,0.123,0.000,0.003,0.000,0.134
1758724680.265412,79.093,arcade,1.259,60.608,4.558,0.706,0.238,0.000,0.005,0.000,1.157
1758724680.342336,77.007,arcade,1.284,60.134,3.801,0.667,0.246,0.000,0.003,0.000,0.943
1758724680.419792,76.528,arcade,1.157,60.346,4.139,0.632,0.215,0.000,0.003,0.000,0.115
1758724680.496468,76.432,arcade,1.096,60.730,3.502,0.637,0.222,0.000,0.004,0.000,0.116
1758724680.573281,76.303,arcade,1.324,60.422,3.612,0.650,0.216,0.000,0.003,0.000,0.147
1758724680.649964,76.036,arcade,1.205,59.568,3.839,0.619,0.220,0.000,0.003,0.000,0.115
1758724680.729078,77.491,arcade,1.161,60.676,3.630,0.864,0.240,0.000,0.003,0.000,1.251
1758724680.807272,77.697,arcade,1.134,61.587,3.940,0.648,0.221,0.000,0.004,0.000,0.134
1758724680.886288,78.441,arcade,1.303,61.823,4.105,0.699,0.268,0.000,0.004,0.000,0.129
1758724680.965121,78.931,arcade,1.708,60.165,3.739,0.658,0.221,0.000,0.004,0.000,0.956
1758724681.044606,78.530,arcade,1.165,61.055,4.888,0.826,0.280,0.000,0.005,0.000,0.226
1758724681.132554,87.406,arcade,2.067,66.867,5.046,0.602,0.303,0.000,0.003,0.000,0.910
1758724681.220632,86.771,arcade,1.142,67.237,3.323,0.611,0.355,0.000,3.100,0.000,0.867
1758724681.296525,76.302,arcade,0.969,57.495,4.007,0.572,0.341,0.000,2.717,0.000,0.822
1758724681.373776,76.419,arcade,0.934,58.182,4.181,0.647,0.408,0.000,3.058,0.000,0.121
1758724681.449698,76.082,arcade,0.815,58.067,3.757,0.633,0.391,0.000,3.234,0.000,0.116
1758724681.528877,78.070,arcade,1.067,59.120,3.499,0.589,0.206,0.000,2.931,0.000,1.273
1758724681.604072,74.168,arcade,0.809,55.473,3.857,0.638,0.219,0.000,2.950,0.000,0.890
1758724681.680984,76.336,arcade,1.166,57.135,4.009,0.596,0.209,0.000,3.454,0.000,0.886
1758724681.755632,74.370,arcade,0.920,56.802,3.601,0.637,0.220,0.000,2.712,0.000,0.109
1758724681.832505,75.607,arcade,1.022,57.203,3.659,0.634,0.211,0.000,2.131,0.000,0.854
1758724681.903021,70.471,arcade,0.850,54.300,3.493,0.534,0.189,0.000,1.629,0.000,0.110
1758724681.977116,73.614,arcade,1.127,56.547,3.540,0.561,0.282,0.000,0.926,0.000,0.812
1758724682.050268,73.018,arcade,0.860,56.136,4.009,1.009,0.301,0.000,0.813,0.000,0.824
1758724682.122546,70.938,arcade,0.906,55.906,3.520,0.641,0.264,0.000,0.003,0.000,0.128
1758724682.195332,72.821,arcade,1.354,56.679,3.299,0.524,0.293,0.000,0.005,0.000,1.006
1758724682.270679,74.842,arcade,0.936,59.005,3.828,0.636,0.454,0.000,0.003,0.000,1.040
1758724682.343497,72.612,arcade,0.844,57.553,3.605,0.554,0.261,0.000,0.003,0.000,0.104
1758724682.415670,72.191,arcade,1.098,57.178,3.620,0.552,0.266,0.000,0.004,0.000,0.105
1758724682.488269,71.772,arcade,1.403,56.728,3.505,0.769,0.290,0.000,0.003,0.000,0.118
1758724682.561846,72.015,arcade,1.061,56.290,3.806,0.572,0.295,0.000,0.003,0.000,0.913
1758724682.632773,70.941,arcade,0.875,56.356,3.167,0.595,0.290,0.000,0.003,0.000,0.117
1758724682.703047,69.772,arcade,1.122,54.333,3.550,0.591,0.315,0.000,0.003,0.000,0.954
1758724682.774828,70.981,arcade,1.059,54.799,3.528,0.581,0.296,0.000,0.002,0.000,0.865
1758724682.845426,70.296,arcade,0.930,56.120,3.247,0.595,0.342,0.000,0.003,0.000,0.099
1758724682.922651,76.987,arcade,1.321,58.682,3.319,0.602,0.392,0.000,0.003,0.000,0.892
1758724682.997486,74.340,arcade,1.098,57.711,4.352,0.554,0.378,0.000,0.003,0.000,0.835
1758724683.067196,68.448,arcade,0.894,54.645,3.191,0.634,0.430,0.000,0.003,0.000,0.148
1758724683.143080,76.013,arcade,1.335,58.972,3.784,0.596,0.420,0.000,0.003,0.000,0.873
1758724683.217153,73.065,arcade,1.118,57.638,3.377,0.594,0.285,0.000,0.003,0.000,0.893
