ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1758724028.077349,337.799,arcade,0.967,67.146,36.920,0.966,0.002,0.000,0.005,0.000,3.770
1758724028.186179,103.815,arcade,1.117,82.896,5.310,0.292,0.003,0.000,0.008,0.000,3.528
1758724028.299994,112.785,arcade,0.924,93.919,3.874,0.630,0.001,0.000,0.003,0.000,4.165
1758724028.372649,71.937,arcade,0.929,55.226,3.562,0.612,0.002,0.000,0.003,0.000,2.611
1758724028.448507,76.026,arcade,0.853,58.407,3.943,0.649,0.001,0.000,0.003,0.000,2.578
1758724028.519266,70.442,arcade,0.913,55.941,3.383,0.553,0.001,0.000,0.003,0.000,0.807
1758724028.590639,70.715,arcade,0.959,54.856,4.558,0.635,0.001,0.000,0.004,0.000,0.948
1758724028.661955,70.681,arcade,0.923,56.170,3.412,0.590,0.001,0.000,0.004,0.000,0.900
1758724028.737924,75.088,arcade,0.997,56.854,4.102,0.764,0.001,0.000,0.003,0.000,2.481
1758724028.810674,72.652,arcade,0.963,57.211,3.706,0.505,0.001,0.000,0.003,0.000,0.859
1758724028.884526,73.413,arcade,1.113,55.712,3.939,0.511,0.001,0.000,0.003,0.000,2.718
1758724028.956038,70.594,arcade,0.865,55.134,4.048,0.521,0.002,0.000,0.004,0.000,0.858
1758724029.030853,74.181,arcade,1.070,56.550,3.684,0.640,0.002,0.000,0.003,0.000,2.583
1758724029.102386,71.244,arcade,1.106,55.380,3.997,0.561,0.001,0.000,0.003,0.000,0.769
1758724029.174598,71.596,arcade,0.913,55.555,3.719,0.588,0.001,0.000,0.003,0.000,1.338
1758724029.245362,70.721,arcade,1.092,54.426,3.890,0.621,0.001,0.000,0.003,0.000,1.478
1758724029.316692,69.984,arcade,0.999,54.582,3.769,0.833,0.001,0.000,0.003,0.000,0.856
1758724029.389463,72.188,arcade,1.073,56.856,3.442,0.565,0.002,0.000,0.003,0.000,0.858
1758724029.460483,70.857,arcade,1.108,54.862,3.511,0.541,0.001,0.000,0.003,0.000,0.851
1758724029.532193,71.673,arcade,1.146,56.144,3.877,0.522,0.002,0.000,0.003,0.000,0.951
1758724029.602304,69.702,arcade,1.707,54.043,3.341,0.485,0.001,0.000,0.003,0.000,0.811
1758724029.671637,68.181,arcade,1.098,52.951,3.242,0.546,0.001,0.000,0.003,0.000,0.877
1758724029.744999,73.557,arcade,0.965,57.236,4.016,0.577,0.001,0.000,0.003,0.000,1.115
1758724029.819504,74.051,arcade,0.996,58.484,3.655,0.586,0.001,0.000,0.004,0.000,0.871
1758724029.891572,71.026,arcade,0.942,55.078,3.423,0.596,0.002,0.000,0.004,0.000,0.898
1758724029.963990,71.915,arcade,0.959,55.577,3.380,0.577,0.423,0.000,0.004,0.000,0.945
1758724030.034331,70.567,arcade,1.028,55.628,3.165,0.559,0.116,0.000,0.004,0.000,0.925
1758724030.107224,71.993,arcade,0.972,56.658,3.784,0.595,0.121,0.000,0.004,0.000,0.927
1758724030.180220,72.114,arcade,1.017,56.002,4.017,1.041,0.131,0.000,0.004,0.000,0.111
