ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1759025501.472310,30.285,arcade,1.006,0.010,4.944,0.509,0.002,0.000,0.005,0.000,12.248
1759025501.502920,29.672,arcade,1.020,0.006,5.151,0.522,0.002,0.000,0.004,0.000,11.811
1759025501.536826,34.239,arcade,0.961,0.006,4.938,0.579,0.003,0.000,0.006,0.000,11.999
1759025501.570052,32.476,arcade,1.071,0.008,4.999,0.624,0.002,0.000,0.003,0.000,12.168
1759025501.599227,29.437,arcade,0.807,0.007,4.124,2.169,0.003,0.000,0.006,0.000,12.549
1759025501.630228,29.265,arcade,0.971,0.008,4.762,0.477,0.002,0.000,0.004,0.000,13.117
1759025501.663003,32.301,arcade,0.957,0.007,4.933,0.490,0.002,0.000,0.003,0.000,14.083
1759025501.689156,26.032,arcade,0.669,0.003,4.321,1.184,0.002,0.000,0.008,0.000,10.433
1759025501.716793,26.986,arcade,0.778,0.006,5.084,0.599,0.002,0.000,0.005,0.000,10.476
1759025501.748487,32.012,arcade,0.694,0.004,5.056,0.756,0.003,0.000,0.006,0.000,11.348
1759025501.776604,26.908,arcade,0.837,0.006,4.245,0.573,0.002,0.000,0.003,0.000,11.106
1759025501.807781,31.253,arcade,0.756,0.005,4.249,0.754,0.002,0.000,0.006,0.000,14.874
1759025501.838060,29.893,arcade,0.647,0.004,4.701,0.721,0.002,0.000,0.004,0.000,12.956
1759025501.868738,30.871,arcade,0.636,0.004,4.910,0.557,0.002,0.000,0.004,0.000,10.510
1759025501.897855,28.724,arcade,0.815,0.005,3.926,0.496,0.003,0.000,0.003,0.000,11.547
1759025501.931003,31.958,arcade,0.674,0.006,3.653,0.506,0.001,0.000,0.005,0.000,12.208
1759025501.958103,27.033,arcade,0.750,0.005,4.086,0.528,0.002,0.000,0.003,0.000,10.061
1759025501.984024,25.981,arcade,0.685,0.005,4.308,0.534,0.002,0.000,0.005,0.000,9.244
1759025502.019714,34.275,arcade,1.386,0.009,3.967,0.727,0.005,0.000,0.007,0.000,16.094
1759025502.047382,26.837,arcade,0.737,0.007,4.287,0.563,0.002,0.000,0.005,0.000,10.826
1759025502.080831,33.011,arcade,0.651,0.005,4.704,0.646,0.002,0.000,0.004,0.000,15.750
1759025502.109622,28.417,arcade,0.835,0.004,4.487,0.524,0.003,0.000,0.005,0.000,12.504
1759025502.139571,30.069,arcade,0.713,0.004,3.861,0.488,0.003,0.000,0.008,0.000,10.362
1759025502.169203,28.417,arcade,0.835,0.008,4.385,0.453,0.003,0.000,0.003,0.000,10.779
1759025502.197740,28.883,arcade,0.650,0.004,4.316,0.485,0.003,0.000,0.003,0.000,10.584
1759025502.228892,31.003,arcade,0.794,0.004,7.224,0.501,0.002,0.000,0.005,0.000,10.068
1759025502.255028,25.516,arcade,0.896,0.007,3.666,0.540,0.002,0.000,0.004,0.000,10.156
1759025502.288409,32.678,arcade,0.789,0.007,4.462,0.516,0.003,0.000,0.003,0.000,13.538
1759025502.317153,27.545,arcade,0.960,0.010,4.768,0.656,0.002,0.000,0.005,0.000,10.129
1759025502.349325,31.856,arcade,0.739,0.006,6.502,0.534,0.002,0.000,0.008,0.000,9.750
1759025502.376584,27.577,arcade,0.704,0.006,3.811,0.532,0.003,0.000,0.003,0.000,11.149
1759025502.404794,27.876,arcade,1.038,0.007,5.268,0.559,0.002,0.000,0.005,0.000,10.027
1759025502.437407,31.124,arcade,0.618,0.004,7.615,0.621,0.002,0.000,0.004,0.000,9.489
1759025502.458504,20.851,arcade,0.755,0.005,3.833,0.618,0.003,0.000,0.007,0.000,10.876
1759025502.485380,26.252,arcade,0.679,0.004,5.817,0.511,0.676,0.000,0.004,0.000,14.228
1759025502.506763,21.714,arcade,0.876,0.006,4.232,0.388,0.143,0.000,0.004,0.000,11.234
1759025502.528899,21.038,arcade,1.456,0.012,3.559,0.493,0.161,0.000,0.005,0.000,11.269
1759025502.549991,20.089,arcade,0.923,0.005,4.998,0.417,0.134,0.000,0.005,0.000,9.610
1759025502.573654,23.165,arcade,2.475,0.007,5.856,0.392,0.129,0.000,0.004,0.000,9.742
1759025502.598267,23.778,arcade,0.943,0.005,4.143,0.543,0.130,0.000,0.003,0.000,13.170
1759025502.623428,24.570,arcade,0.827,0.006,4.928,0.410,0.132,0.000,0.004,0.000,13.935
1759025502.650032,25.686,arcade,1.277,0.012,4.959,0.452,0.125,0.000,0.004,0.000,13.451
1759025502.671078,20.385,arcade,0.699,0.004,5.431,0.485,0.140,0.000,0.005,0.000,9.921
1759025502.696486,25.055,arcade,0.841,0.004,5.431,0.717,0.130,0.000,0.004,0.000,13.681
1759025502.718072,20.916,arcade,1.010,0.006,4.153,0.450,0.157,0.000,0.004,0.000,10.908
1759025502.739486,20.747,arcade,0.991,0.012,4.385,0.501,0.156,0.000,0.005,0.000,9.589
1759025502.765581,25.442,arcade,0.807,0.005,4.953,0.538,0.154,0.000,0.005,0.000,14.453
1759025502.786597,20.881,arcade,0.745,0.005,4.452,0.471,0.135,0.000,0.004,0.000,11.015
1759025502.807394,20.584,arcade,0.789,0.007,4.322,0.520,0.290,0.000,0.004,0.000,10.267
1759025502.834546,25.382,arcade,0.815,0.005,6.580,0.552,0.141,0.000,0.004,0.000,12.644
1759025502.854608,19.652,arcade,0.828,0.006,4.068,0.403,0.123,0.000,0.003,0.000,10.248
1759025502.876715,21.836,arcade,1.345,0.006,3.887,0.449,0.170,0.000,0.004,0.000,12.189
1759025502.896921,19.753,arcade,0.630,0.004,4.989,0.425,0.134,0.000,0.004,0.000,9.974
1759025502.919494,21.983,arcade,2.843,0.008,4.420,0.435,0.129,0.000,0.003,0.000,10.045
1759025502.944226,23.276,arcade,1.119,0.006,5.363,0.445,0.137,0.000,0.005,0.000,11.530
1759025502.970118,25.753,arcade,0.849,0.005,5.566,0.477,0.139,0.000,0.004,0.000,14.904
1759025502.991558,20.695,arcade,1.038,0.006,4.424,0.426,0.131,0.000,0.004,0.000,10.150
1759025503.013854,21.157,arcade,1.248,0.015,4.429,0.568,0.239,0.000,0.004,0.000,9.878
1759025503.035010,20.862,arcade,0.805,0.005,4.957,0.567,0.170,0.000,0.004,0.000,10.489
1759025503.061098,25.780,arcade,1.744,0.003,4.659,0.510,0.142,0.000,0.004,0.000,12.536
1759025503.082055,21.071,arcade,1.557,0.014,3.777,0.592,0.476,0.000,0.005,0.000,10.442
1759025503.104114,21.075,arcade,0.661,0.005,5.992,0.490,0.136,0.000,0.003,0.000,10.357
1759025503.128211,24.099,arcade,0.778,0.005,4.571,0.608,0.159,0.000,0.004,0.000,10.722
1759025503.149693,21.105,arcade,0.845,0.008,4.574,0.546,0.124,0.000,0.004,0.000,10.446
1759025503.171814,21.329,arcade,0.867,0.006,4.258,0.957,0.161,0.000,0.004,0.000,10.327
1759025503.197083,24.953,arcade,0.736,0.004,7.385,0.714,0.200,0.000,0.009,0.000,12.235
1759025503.221205,23.697,arcade,0.631,0.004,4.784,0.521,0.138,0.000,0.004,0.000,14.136
1759025503.244225,22.470,arcade,1.023,0.008,4.314,0.560,0.145,0.000,0.005,0.000,12.470
1759025503.267578,23.657,arcade,0.656,0.003,5.449,0.571,0.140,0.000,0.004,0.000,11.624
1759025503.288793,20.746,arcade,0.646,0.004,4.863,0.495,0.232,0.000,0.004,0.000,10.081
1759025503.313073,23.530,arcade,1.019,0.006,5.082,0.430,0.223,0.000,0.003,0.000,12.560
1759025503.337186,23.843,arcade,0.659,0.004,7.652,0.441,0.217,0.000,0.004,0.000,11.437
1759025503.358291,20.691,arcade,0.651,0.003,5.298,0.554,0.284,0.000,0.004,0.000,10.122
1759025503.380037,21.887,arcade,0.722,0.006,4.419,0.559,0.224,0.000,0.004,0.000,10.679
1759025503.408780,28.095,arcade,0.973,0.007,4.040,0.529,5.696,0.000,0.003,0.000,13.372
1759025503.432883,23.063,arcade,0.828,0.006,5.213,0.564,0.278,0.000,0.006,0.000,11.578
1759025503.459969,27.124,arcade,0.676,0.004,3.596,0.802,0.241,0.000,0.004,0.000,18.198
1759025503.484355,21.770,arcade,1.877,0.008,5.333,0.526,0.224,0.000,0.004,0.000,10.268
1759025503.506335,21.688,arcade,0.718,0.006,4.304,0.624,0.225,0.000,0.004,0.000,10.519
1759025503.529418,22.168,arcade,0.796,0.004,4.713,0.615,0.238,0.000,0.004,0.000,12.233
1759025503.553548,23.684,arcade,2.665,0.005,5.202,0.494,0.224,0.000,0.005,0.000,9.839
1759025503.575703,22.397,arcade,1.356,0.010,4.527,0.481,0.224,0.000,0.004,0.000,10.989
1759025503.598242,21.729,arcade,0.748,0.005,4.706,0.881,0.341,0.000,0.007,0.000,11.463
1759025503.624642,25.705,arcade,0.645,0.004,4.848,1.012,0.248,0.000,0.004,0.000,11.555
1759025503.646270,20.969,arcade,0.689,0.005,4.345,0.581,0.229,0.000,0.003,0.000,10.933
1759025503.666909,20.343,arcade,0.837,0.006,4.321,0.604,0.232,0.000,0.006,0.000,9.656
