ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1759326989.999120,26.704,arcade,0.803,0.004,1.623,0.714,0.014,0.000,0.005,0.000,1.293
1759326990.028970,28.910,arcade,1.287,0.007,1.410,0.348,0.012,0.000,0.004,0.000,1.109
1759326990.055055,25.748,arcade,0.756,0.005,1.497,0.375,0.010,0.000,0.004,0.000,0.974
1759326990.081114,25.332,arcade,0.843,0.004,1.416,0.462,0.018,0.000,0.007,0.000,1.056
1759326990.109338,27.784,arcade,1.423,0.013,2.876,0.404,0.014,0.000,0.006,0.000,1.129
1759326990.136511,26.506,arcade,0.790,0.006,1.653,0.427,0.014,0.000,0.005,0.000,0.998
1759326990.166588,29.653,arcade,0.673,0.004,2.301,0.461,0.015,0.000,0.005,0.000,1.164
1759326990.194724,27.431,arcade,0.699,0.004,3.426,0.373,0.012,0.000,0.004,0.000,1.039
1759326990.219808,24.652,arcade,0.707,0.004,1.445,0.694,0.010,0.000,0.004,0.000,0.150
1759326990.246885,26.493,arcade,0.894,0.004,1.459,0.307,0.011,0.000,0.004,0.000,1.145
1759326990.282497,35.438,arcade,0.831,0.005,3.337,0.335,0.012,0.000,0.004,0.000,0.170
1759326990.310644,27.364,arcade,0.839,0.005,1.520,0.418,0.016,0.000,0.004,0.000,0.974
1759326990.337234,26.203,arcade,0.963,0.004,1.758,0.430,0.013,0.000,0.004,0.000,0.159
1759326990.366472,29.018,arcade,0.837,0.007,3.073,0.376,0.016,0.000,0.004,0.000,1.076
1759326990.393160,26.318,arcade,0.691,0.004,1.277,0.325,0.010,0.000,0.004,0.000,1.170
1759326990.422262,28.922,arcade,0.836,0.003,2.133,0.669,0.019,0.000,0.007,0.000,1.641
1759326990.450385,27.245,arcade,0.887,0.005,2.752,0.362,0.014,0.000,0.004,0.000,1.177
1759326990.477444,26.459,arcade,1.016,0.007,1.557,0.596,0.014,0.000,0.005,0.000,0.167
1759326990.507479,29.188,arcade,0.871,0.005,2.004,0.524,0.017,0.000,0.005,0.000,1.119
1759326990.534549,26.670,arcade,0.724,0.004,3.419,0.596,0.014,0.000,0.005,0.000,1.053
1759326990.562614,28.201,arcade,0.812,0.005,1.636,0.327,0.010,0.000,0.004,0.000,1.041
1759326990.589692,26.383,arcade,0.651,0.003,2.081,0.314,0.016,0.000,0.005,0.000,1.169
1759326990.616362,25.929,arcade,0.737,0.005,2.977,0.232,0.009,0.000,0.003,0.000,1.060
1759326990.643425,27.130,arcade,0.789,0.007,1.421,0.437,0.011,0.000,0.005,0.000,1.252
1759326990.671507,27.925,arcade,0.827,0.004,1.642,0.365,0.015,0.000,0.005,0.000,1.226
1759326990.699361,26.853,arcade,0.736,0.005,1.253,0.347,0.012,0.000,0.004,0.000,1.112
1759326990.726288,26.751,arcade,0.828,0.005,2.470,0.543,0.010,0.000,0.004,0.000,1.023
1759326990.752377,25.640,arcade,0.766,0.004,1.791,0.365,0.016,0.000,0.006,0.000,0.180
1759326990.782508,29.651,arcade,1.452,0.011,4.265,0.301,0.015,0.000,0.007,0.000,1.175
1759326990.810693,27.280,arcade,0.840,0.005,1.524,0.336,0.010,0.000,0.004,0.000,0.920
1759326990.836813,25.909,arcade,1.034,0.005,1.663,0.593,0.018,0.000,0.008,0.000,0.217
1759326990.865734,28.731,arcade,1.011,0.007,1.503,0.365,0.017,0.000,0.004,0.000,1.067
1759326990.892949,26.358,arcade,0.841,0.006,1.541,0.580,0.010,0.000,0.005,0.000,1.228
1759326990.921940,29.337,arcade,0.802,0.004,2.067,0.508,0.014,0.000,0.005,0.000,1.252
1759326990.950588,27.614,arcade,0.654,0.004,1.948,0.396,0.014,0.000,0.005,0.000,0.998
1759326990.977167,26.303,arcade,0.983,0.005,1.591,0.470,0.012,0.000,0.004,0.000,0.136
1759326991.004974,26.946,arcade,1.081,0.010,2.184,0.333,0.015,0.000,0.005,0.000,1.184
1759326991.031042,25.730,arcade,0.725,0.004,3.472,0.300,0.012,0.000,0.006,0.000,0.137
1759326991.057098,25.416,arcade,0.848,0.005,1.422,0.216,0.011,0.000,0.003,0.000,1.002
1759326991.087219,28.745,arcade,1.035,0.008,1.828,0.304,0.038,0.000,0.005,0.000,1.241
1759326991.114922,28.031,arcade,1.003,0.006,1.537,0.222,0.009,0.000,0.003,0.000,1.133
1759326991.143011,26.937,arcade,0.920,0.006,1.550,0.540,0.010,0.000,0.005,0.000,1.018
1759326991.175108,31.774,arcade,0.802,0.004,1.235,0.357,0.010,0.000,0.004,0.000,0.137
1759326991.202262,27.007,arcade,0.697,0.004,3.231,0.387,0.013,0.000,0.004,0.000,1.084
1759326991.227824,25.378,arcade,0.777,0.005,1.330,0.452,0.025,0.000,0.004,0.000,0.953
1759326991.255474,26.609,arcade,0.823,0.004,1.951,0.465,0.012,0.000,0.005,0.000,1.128
1759326991.284577,28.452,arcade,0.950,0.006,3.340,0.529,0.013,0.000,0.004,0.000,1.757
1759326991.310567,25.693,arcade,0.858,0.006,1.448,0.341,0.011,0.000,0.004,0.000,1.039
1759326991.338694,28.287,arcade,0.930,0.005,1.839,0.493,0.013,0.000,0.007,0.000,1.341
1759326991.368807,28.834,arcade,1.056,0.010,3.844,0.465,0.014,0.000,0.004,0.000,1.184
1759326991.396859,27.868,arcade,1.154,0.009,1.657,0.580,0.014,0.000,0.004,0.000,1.083
1759326991.425510,28.008,arcade,0.855,0.005,2.300,0.699,0.015,0.000,0.005,0.000,0.198
1759326991.455592,30.311,arcade,1.502,0.008,3.456,0.574,0.015,0.000,0.004,0.000,1.154
1759326991.486024,29.921,arcade,1.051,0.013,1.427,0.572,0.011,0.000,0.004,0.000,1.006
1759326991.515149,28.522,arcade,0.857,0.005,1.938,0.454,0.015,0.000,0.005,0.000,1.079
1759326991.546077,30.257,arcade,0.852,0.004,3.987,0.496,0.015,0.000,0.006,0.000,1.302
1759326991.573172,27.003,arcade,1.079,0.008,1.636,0.397,0.017,0.000,0.005,0.000,1.212
1759326991.603427,29.587,arcade,0.817,0.004,2.310,0.389,0.013,0.000,0.006,0.000,1.249
1759326991.630817,26.853,arcade,0.815,0.005,2.941,0.413,0.016,0.000,0.005,0.000,1.077
1759326991.657882,27.093,arcade,0.740,0.005,1.302,0.384,0.010,0.000,0.004,0.000,0.934
1759326991.686660,27.829,arcade,0.827,0.004,2.523,0.654,0.021,0.000,0.006,0.000,1.591
1759326991.715331,28.452,arcade,0.992,0.006,2.738,0.785,0.011,0.000,0.004,0.000,1.337
1759326991.744379,28.192,arcade,0.941,0.006,1.811,0.298,0.010,0.000,0.003,0.000,0.991
1759326991.771412,26.879,arcade,1.084,0.010,2.148,0.345,0.016,0.000,0.006,0.000,0.174
1759326991.797964,26.313,arcade,0.813,0.004,1.224,0.295,0.014,0.000,0.003,0.000,1.077
