ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1759018105.032612,40.019,opencv,1.039,0.019,1.215,0.012,0.000,0.000,0.000,0.000,0.342
1759018105.068390,34.879,opencv,1.637,0.011,0.801,0.010,0.000,0.000,0.000,0.000,0.219
1759018105.103572,35.090,opencv,1.449,0.007,3.315,0.010,0.000,0.000,0.000,0.000,0.232
1759018105.137697,33.801,opencv,1.155,0.006,3.508,1.047,0.000,0.000,0.000,0.000,0.913
1759018105.171897,34.762,opencv,1.143,0.008,1.091,2.345,0.000,0.000,0.000,0.000,0.205
1759018105.207208,35.228,opencv,1.375,0.005,0.799,0.822,0.000,0.000,0.000,0.000,0.229
1759018105.243372,35.998,opencv,1.064,0.006,0.950,0.776,0.000,0.000,0.000,0.000,0.203
1759018105.277643,33.127,opencv,1.338,0.008,0.913,0.825,0.000,0.000,0.000,0.000,0.230
1759018105.309912,32.026,opencv,0.881,0.006,0.921,0.552,0.000,0.000,0.000,0.000,0.199
1759018105.343616,33.601,opencv,1.178,0.006,1.110,0.537,0.000,0.000,0.000,0.000,0.210
1759018105.376265,32.370,opencv,1.217,0.007,0.795,0.734,0.000,0.000,0.000,0.000,0.244
1759018105.409513,33.253,opencv,1.162,0.010,1.312,0.741,0.000,0.000,0.000,0.000,0.234
1759018105.443431,34.303,opencv,1.853,0.010,0.902,0.773,0.000,0.000,0.000,0.000,0.232
1759018105.477581,34.093,opencv,1.349,0.006,1.474,0.880,0.000,0.000,0.000,0.000,0.230
1759018105.512820,34.970,opencv,1.326,0.011,1.059,0.877,0.000,0.000,0.000,0.000,0.206
1759018105.542003,28.587,opencv,1.240,0.008,0.873,1.007,0.000,0.000,0.000,0.000,0.258
1759018105.578219,36.548,opencv,1.214,0.005,1.145,0.928,0.000,0.000,0.000,0.000,0.242
