ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1758721454.342894,95.024,opencv,0.715,55.504,1.415,0.012,0.000,0.000,0.000,0.000,0.248
1758721454.436110,91.825,opencv,2.301,61.112,0.913,0.530,0.000,0.000,0.000,0.000,0.168
1758721454.520473,85.061,opencv,1.153,60.416,0.878,0.471,0.000,0.000,0.000,0.000,0.166
1758721454.606783,85.498,opencv,1.216,58.702,1.420,0.770,0.000,0.000,0.000,0.000,0.222
1758721454.689845,83.051,opencv,1.331,56.976,1.200,0.515,0.000,0.000,0.000,0.000,0.222
1758721454.772373,82.176,opencv,1.125,57.451,0.819,0.363,0.000,0.000,0.000,0.000,0.179
1758721454.854140,81.637,opencv,1.020,57.375,0.919,0.511,0.000,0.000,0.000,0.000,0.154
1758721454.937908,83.367,opencv,1.039,58.358,0.971,0.568,0.000,0.000,0.000,0.000,0.162
1758721455.017784,80.197,opencv,1.068,55.580,0.889,0.444,0.000,0.000,0.000,0.000,0.138
1758721455.098710,80.259,opencv,1.079,55.496,0.946,0.555,0.000,0.000,0.000,0.000,0.184
1758721455.179132,81.205,opencv,1.069,55.783,0.836,0.475,0.000,0.000,0.000,0.000,0.181
1758721455.260336,80.094,opencv,1.093,55.938,0.874,0.362,0.000,0.000,0.000,0.000,0.176
1758721455.345519,85.357,opencv,1.615,58.530,0.836,0.383,0.000,0.000,0.000,0.000,0.186
1758721455.431196,85.660,opencv,1.096,57.141,1.081,1.125,0.000,0.000,0.000,0.000,0.262
1758721455.514322,82.912,opencv,1.198,57.320,0.924,0.373,0.000,0.000,0.000,0.000,0.219
1758721455.596432,81.963,opencv,1.053,55.964,1.009,0.774,0.000,0.000,0.000,0.000,0.221
1758721455.681316,84.504,opencv,1.188,58.764,0.914,0.489,0.000,0.000,0.000,0.000,0.179
1758721455.763365,82.412,opencv,1.182,56.371,0.989,0.722,0.000,0.000,0.000,0.000,0.228
1758721455.844390,81.077,opencv,1.134,56.091,0.964,0.900,0.000,0.000,0.000,0.000,0.152
1758721455.926576,82.182,opencv,1.082,56.232,0.927,0.634,0.000,0.000,0.000,0.000,0.188
1758721456.007892,80.307,opencv,1.318,55.193,0.893,0.623,0.000,0.000,0.000,0.000,0.197
1758721456.089200,81.578,opencv,1.075,55.893,0.943,0.749,0.000,0.000,0.000,0.000,0.182
1758721456.173929,85.038,opencv,1.053,56.150,0.991,0.825,0.000,0.000,0.000,0.000,0.161
1758721456.256444,81.591,opencv,1.013,56.686,1.055,0.646,0.000,0.000,0.000,0.000,0.146
1758721456.335929,79.643,opencv,1.070,55.237,0.910,0.752,0.000,0.000,0.000,0.000,0.166
1758721456.414296,78.159,opencv,1.155,53.123,0.928,0.011,0.000,0.000,0.000,0.000,0.253
1758721456.495065,80.551,opencv,1.065,56.085,0.906,0.329,0.000,0.000,0.000,0.000,0.150
1758721456.577199,82.771,opencv,1.114,56.077,1.275,0.510,0.000,0.000,0.000,0.000,0.285
1758721456.658373,80.761,opencv,1.083,56.602,0.882,0.344,0.000,0.000,0.000,0.000,0.159
