ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1758725598.099032,55.635,arcade,1.094,41.322,3.466,0.383,0.141,0.000,0.004,0.000,0.121
1758725598.157742,57.328,arcade,1.246,42.215,3.320,0.360,0.112,0.000,0.003,0.000,0.903
1758725598.216470,57.805,arcade,1.326,42.387,3.408,0.358,0.109,0.000,0.003,0.000,0.189
1758725598.273640,57.416,arcade,0.990,42.554,3.635,0.406,0.115,0.000,0.003,0.000,0.191
1758725598.332893,58.219,arcade,1.136,42.818,4.360,0.366,0.115,0.000,0.003,0.000,0.108
1758725598.389102,56.867,arcade,0.939,42.109,3.525,0.366,0.130,0.000,0.003,0.000,0.868
1758725598.447685,57.800,arcade,1.319,43.008,3.251,0.360,0.202,0.000,0.003,0.000,0.107
1758725598.507565,58.924,arcade,1.088,43.958,3.691,0.380,0.213,0.000,0.003,0.000,0.131
1758725598.566299,58.015,arcade,1.168,42.669,4.143,0.412,0.215,0.000,0.003,0.000,0.136
1758725598.623976,57.578,arcade,1.098,42.128,3.550,0.342,0.208,0.000,0.003,0.000,0.842
1758725598.683022,58.749,arcade,1.144,42.761,3.583,0.431,0.217,0.000,0.003,0.000,0.114
1758725598.744319,60.333,arcade,1.109,45.131,3.373,0.419,0.216,0.000,0.003,0.000,0.108
1758725598.803492,58.809,arcade,1.083,42.643,4.233,0.375,0.226,0.000,0.004,0.000,1.235
1758725598.863169,58.739,arcade,1.089,43.811,3.943,0.364,0.217,0.000,0.003,0.000,0.108
1758725598.920884,57.179,arcade,0.989,42.352,3.444,0.379,0.227,0.000,0.003,0.000,0.120
1758725598.978227,57.309,arcade,1.293,42.444,3.268,0.373,0.215,0.000,0.003,0.000,0.133
1758725599.037767,58.994,arcade,0.963,44.503,3.411,0.378,0.217,0.000,0.003,0.000,0.117
1758725599.099388,60.849,arcade,1.184,45.136,4.002,0.513,0.222,0.000,0.003,0.000,0.142
1758725599.160445,61.132,arcade,0.899,44.796,4.123,0.471,0.247,0.000,0.003,0.000,1.157
1758725599.224638,63.772,arcade,1.579,45.403,5.414,0.460,0.243,0.000,0.004,0.000,1.121
1758725599.286350,61.431,arcade,1.066,45.333,3.387,0.399,0.304,0.000,0.004,0.000,0.922
1758725599.347618,60.379,arcade,0.915,44.747,3.326,0.554,0.308,0.000,0.003,0.000,0.947
1758725599.405377,57.138,arcade,1.211,42.062,4.169,0.401,0.280,0.000,0.003,0.000,0.148
1758725599.463407,58.355,arcade,1.062,42.072,3.916,0.529,0.301,0.000,0.003,0.000,0.942
1758725599.521828,57.818,arcade,1.129,42.628,3.810,0.630,0.449,0.000,0.003,0.000,0.135
1758725599.578508,56.129,arcade,1.116,41.496,3.304,0.375,0.300,0.000,0.003,0.000,0.111
1758725599.638746,59.819,arcade,1.138,43.740,3.490,0.375,0.306,0.000,0.003,0.000,0.902
1758725599.694764,55.763,arcade,1.036,41.172,3.791,0.346,0.284,0.000,0.003,0.000,0.118
1758725599.754456,58.166,arcade,1.071,42.347,3.353,0.337,0.314,0.000,0.002,0.000,0.851
1758725599.811876,57.415,arcade,1.053,42.542,4.064,0.451,0.723,0.000,0.004,0.000,0.119
1758725599.870683,58.112,arcade,0.999,43.210,3.770,0.440,0.387,0.000,0.004,0.000,0.124
1758725599.927351,56.618,arcade,1.043,41.966,3.515,0.411,0.507,0.000,0.005,0.000,0.159
1758725599.987109,58.896,arcade,1.197,43.125,3.203,0.383,0.380,0.000,0.004,0.000,0.945
1758725600.046586,59.486,arcade,1.052,43.043,3.691,0.417,0.232,0.000,0.004,0.000,0.980
1758725600.107359,60.287,arcade,1.238,44.385,3.739,0.427,0.305,0.000,0.004,0.000,0.123
1758725600.169682,61.820,arcade,1.277,44.169,3.500,0.347,0.307,0.000,0.004,0.000,0.975
1758725600.229281,59.429,arcade,1.218,44.627,3.574,0.291,0.329,0.000,0.004,0.000,0.117
1758725600.289555,59.694,arcade,1.264,43.789,3.605,0.239,0.411,0.000,0.003,0.000,1.080
1758725600.347949,57.720,arcade,1.275,43.147,3.321,0.227,0.294,0.000,0.003,0.000,0.109
1758725600.405793,57.417,arcade,0.983,41.765,3.646,0.287,0.294,0.000,0.004,0.000,0.913
1758725600.463219,56.250,arcade,1.130,41.597,3.611,0.268,0.287,0.000,0.003,0.000,0.108
1758725600.519304,55.398,arcade,0.958,40.613,3.298,0.272,0.295,0.000,0.003,0.000,0.884
1758725600.577308,58.035,arcade,1.113,42.614,3.247,0.270,0.296,0.000,0.003,0.000,0.897
1758725600.637253,59.846,arcade,1.092,44.701,3.695,0.322,0.290,0.000,0.003,0.000,0.108
1758725600.695102,57.328,arcade,1.017,40.590,4.371,0.369,0.345,0.000,0.004,0.000,1.174
1758725600.753579,56.946,arcade,1.452,42.289,3.406,0.263,0.289,0.000,0.003,0.000,0.107
1758725600.813034,59.391,arcade,1.221,43.389,3.620,0.284,0.264,0.000,0.003,0.000,0.933
1758725600.870790,56.863,arcade,0.920,41.897,3.446,0.291,0.303,0.000,0.003,0.000,0.939
1758725600.927980,57.554,arcade,1.121,41.185,3.621,0.333,0.473,0.000,0.003,0.000,1.045
1758725600.991860,63.673,arcade,1.069,47.911,4.319,0.260,0.288,0.000,0.003,0.000,0.107
1758725601.050848,57.784,arcade,1.066,42.618,3.335,0.279,0.291,0.000,0.003,0.000,0.909
1758725601.110610,59.807,arcade,1.168,44.014,3.476,0.322,0.285,0.000,0.003,0.000,1.037
1758725601.169849,58.695,arcade,0.942,43.641,3.300,0.370,0.283,0.000,0.004,0.000,1.097
1758725601.226621,55.421,arcade,1.158,40.505,3.208,0.353,0.283,0.000,0.003,0.000,0.114
